Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            795.2000              30.0000    1.1857686525570961e-04    2.5119066375807551e-05
           1117.8000              30.0000    1.0423173433471665e-04    2.4000244460520451e-05
           1475.3000              30.0000    9.6827777526415702e-05    1.6944519468922626e-05
           1945.3000              60.0000    7.6207894355760929e-05    1.2634211992579532e-05
           2682.5000              60.0000    6.0534081987966465e-05    1.2823408851087750e-05
           3438.2000              60.0000    4.8083930321174637e-05    1.4171820077750113e-05
           4775.6000              60.0000    3.4197940860325689e-05    5.9845190038237536e-06
           4952.5000              60.0000    3.0060759987717866e-05    5.5373967859533976e-06
           5135.6000              60.0000    3.1477479980846129e-05    5.7983662604360672e-06
           6961.6000              60.0000    5.1760678382177377e-05    8.5812026311513208e-06
           7142.7000              60.0000    5.9429210457976800e-05    9.8525388980379797e-06
           7324.9000              60.0000    5.9429210457976800e-05    9.8525388980379797e-06
           9151.7000              60.0000    8.4333468548261219e-05    1.4758059476351627e-05
           9336.9000              60.0000    8.6696180180845001e-05    1.4373024325253071e-05
           9517.7000              60.0000    8.5113796536870760e-05    1.4110687062420012e-05
          11360.0000              60.0000    8.3560294649758388e-05    1.3853137994327088e-05
          11820.0000              60.0000    8.4333468548261219e-05    1.3204579531472510e-05
          12000.0000              60.0000    8.1283044605070330e-05    1.2726956990197316e-05
          13850.0000              60.0000    7.6207894355760929e-05    1.1932311326325116e-05
          14040.0000              60.0000    7.3451380369029295e-05    1.1500707968915660e-05
          14210.0000              60.0000    7.6913037330935435e-05    1.2042719645312047e-05
