z=   3.6849999e+00 0.
TotalEnergy(erg)    2.0119825440466858e+05    6.0147913631025609e+05
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    2.0632746123853503e+05    5.2864394758738484e+05
Energy2(erg)    1.8871565690073089e+05   -4.8343650380163040e+05
Energy3(erg)    1.7173740970985460e+05    2.9356628429977642e+05
Energy4(erg)    1.6683230381399827e+05   -2.9031711624849477e+05
T_min_T_max    4.9391676163546293e+02    2.7982924568024714e+03
Interval1    4.9391676163546293e+02    3.5044706664235414e+03
Interval2    3.5044706664235414e+03    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    7.5389460681098808e+03
Interval4    7.5389460681098808e+03    2.7982924568024714e+03
