z=   1.2500000e-01 0.
TotalEnergy(erg)    6.5790284467575624e-04    1.4387494299974356e-04
Energy1(erg)    6.6677024732654402e+01    2.5543466407470461e+01
Energy2(erg)    1.0979152429156316e+02    1.7742391292703640e+01
T_min_T_max    4.9355555555555557e+03    2.7316444444444444e+05
Interval1    4.9355555555555557e+03    2.4020044664084908e+04
Interval2    2.4020044664084908e+04    2.7316444444444444e+05
