Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           4734.5000              98.5000    1.4709897468394379e+43    4.1999781590528930e+42
           6166.5000              98.5000    1.7203216171389874e+43    3.9611870248139622e+42
          18160.5000             341.0000    1.5403153588627429e+43    3.8304438688037933e+42
          28015.0000             443.0000    1.6278322422973341e+43    1.7991467341979640e+42
          40863.5000             198.0000    9.0283761002981044e+42    2.1620149013788787e+42
          56932.5000             187.5000    7.8633868436011924e+42    1.8830362561669376e+42
          74322.0000             237.0000    6.6620768854333862e+42    1.3499199442419442e+42
          91808.5000             384.5000    4.9159746929417702e+42    1.0413894341657726e+42
         109153.5000             389.5000    2.4188538797747575e+42    7.1291098189284321e+41
         130983.0000            3525.0000    1.1684486448045358e+42    1.7218896057014656e+41
         305067.5000            5075.5000    3.0172383594069693e+41    1.0004325506471316e+41
