1374.7199999999982	1.0225969392663635e-13	3.2022736995979446e-14
1697.2799999999986	1.3986362661037456e-13	2.8340201076343324e-14
2012.1599999999999	1.3986362661037456e-13	2.8340201076343324e-14
2327.04	1.3986362661037456e-13	2.8340201076343324e-14
5475.839999999998	3.059876844818859e-13	2.818253127331044e-14
9123.839999999995	2.790650400480089e-13	2.8273033740251317e-14
12349.43999999999	3.059876844818859e-13	2.818253127331044e-14
15114.240000000003	3.386137712574723e-13	3.118750749271323e-14
18639.359999999975	4.0710343143091816e-13	3.749556097245299e-14
22224.382222222233	3.6116370648723576e-13	5.6549536216169355e-14
23721.217777777758	4.939742372419381e-13	5.0046392633476895e-14
25444.60444444442	2.4757312472224135e-13	6.840714630985867e-14
28195.582222222176	3.4490900092656484e-13	3.176731191506617e-14
29691.653333333288	3.481002377399495e-13	3.5267371315992224e-14
31190.782222222202	3.233734080963133e-13	3.276220837220369e-14
45861.11999999998	2.2787911519141335e-13	6.296522561477957e-15
45991.67999999998	2.2578946473521795e-13	4.159192756844943e-15
46071.555555555504	2.2787911519141335e-13	4.197685211425373e-15
46152.18666666661	2.216690272159585e-13	4.083290513664911e-15
46233.599999999955	2.216690272159585e-13	4.083290513664911e-15
46320.382222222215	2.2578946473521795e-13	4.159192756844943e-15
46401.022222222164	2.196371890208738e-13	4.045859702424903e-15
46482.42666666663	2.216690272159585e-13	6.124935770497366e-15
46563.83999999992	2.216690272159585e-13	4.083290513664911e-15
51722.49777777778	2.216690272159585e-13	2.0416452568324557e-15
56877.31555555556	1.9306562268175192e-13	1.778200038604905e-15
60896.25777777771	1.8608190153941547e-13	1.7138812702876888e-15
64538.11555555554	1.712788092986663e-13	1.5775389359450502e-15
66823.67999999992	1.4917770744153743e-13	4.121940638048373e-15
69116.93333333329	1.4378224678175117e-13	2.6485583739868483e-15
69118.46222222221	1.5195164484289546e-13	1.3995297283209201e-15
69404.15999999997	1.4917770744153743e-13	1.3739767089093902e-15
69690.6222222222	1.6058459212495682e-13	1.4790373543303044e-15
70000.1244444444	1.4378224678175117e-13	1.3242791869934241e-15
102797.59999999995	7.074644062085697e-14	1.3683636639214193e-14
113455.91111111104	6.694291940569385e-14	1.6030709327161756e-14
132543.7333333333	4.985445592658519e-14	9.183540745571744e-16
139881.9555555554	3.513219573819233e-14	1.941472375305561e-15
143595.99999999994	4.22380584212783e-14	7.780531770263898e-16
179416.35555555558	4.1467158197649686e-14	3.2845668254609096e-14
218264.7999999999	1.3731042693326229e-14	7.588080008681956e-16
297138.4888888887	8.122769844727157e-15	6.733215359278044e-16
371992.35555555555	4.939742372419382e-15	8.644383598440685e-16
517695.73333333276	2.4986459252631936e-15	6.904003289923268e-16
1.1345333333333307e6	6.511846955819928e-16	6.477443404798095e-16
