Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         5454.0            -9.0            -9.0    -9.0000   197.0000 uvw2   18.424   0.2300  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        12041.0            -9.0            -9.0    -9.0000   528.0000 uvw2   18.264   0.4800  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        40950.0            -9.0            -9.0    -9.0000   794.0000 uvw2   18.904   0.4600  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        57027.0            -9.0            -9.0    -9.0000   753.0000 uvw2   19.794   0.2700  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        74366.5            -9.0            -9.0    -9.0000   950.0000 uvw2   19.914   0.6000  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
        91949.5            -9.0            -9.0    -9.0000  1540.0000 uvw2   20.684   0.4300  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
       109308.0            -9.0            -9.0    -9.0000  1560.0000 uvw2   20.664   0.4000  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
       132510.0            -9.0            -9.0    -9.0000  9481.0000 uvw2   21.414   0.1900  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
       300557.0            -9.0            -9.0    -9.0000 13506.0000 uvw2   22.904   0.3100  -9.0000  -9.0000  -9.0000 UVOT mangano07 0 NNN  0.070  0.000 2 Ext_Gal=Av
      4281264.0            -9.0            -9.0    -9.0000  3802.0000 uvw2   22.664 100.0000  -9.0000  -9.0000  -9.0000 UVOT mangano07 1 NNN  0.070  0.000 2 Ext_Gal=Av
