81666.22222	1.45E-13	6.64E-14	0.125	0.47
81784	1.30E-13	6.39E-14	0.125	0.47
82417.33333	8.06E-14	3.95E-14	0.125	0.47
82788.88889	8.11E-14	5.85E-14	0.125	0.47
97025.33333	6.45E-14	3.21E-14	0.125	0.47
97092	5.13E-14	2.86E-14	0.125	0.47
97212	1.00E-13	5.14E-14	0.125	0.47
97856	8.21E-14	3.84E-14	0.125	0.47
98249.33333	4.19E-14	3.52E-14	0.125	0.47
102797.6	7.07E-14	1.37E-14	0.125	0.47
113455.9111	6.69E-14	1.60E-14	0.125	0.47
114986.6667	2.13E-14	1.13E-14	0.125	0.47
115370.6667	3.53E-14	1.90E-14	0.125	0.47
116429.3333	3.08E-14	1.35E-14	0.125	0.47
118262.2222	1.55E-14	7.99E-15	0.125	0.47
122000.4444	4.11E-14	1.42E-14	0.125	0.47
127488	4.76E-14	6.90E-15	0.125	0.47
132543.7333	4.99E-14	9.18E-16	0.125	0.47
135867.5556	4.67E-14	4.31E-16	0.125	0.47
139881.9556	3.51E-14	1.94E-15	0.125	0.47
143596	4.22E-14	7.78E-16	0.125	0.47
179416.3556	4.15E-14	3.28E-14	0.125	0.47
204288	2.26E-14	4.11E-15	0.125	0.47
218264.8	1.37E-14	7.59E-16	0.125	0.47
221584	1.78E-14	1.64E-16	0.125	0.47
269100.8889	1.28E-14	7.43E-15	0.125	0.47
271171.1111	7.77E-15	4.32E-15	0.125	0.47
273164.4444	1.04E-14	4.46E-15	0.125	0.47
273518.2222	4.82E-15	2.86E-15	0.125	0.47
283024	7.34E-15	6.76E-17	0.125	0.47
297138.4	8.12E-15	6.73E-16	0.125	0.47
361557.3333	5.83E-15	5.37E-17	0.125	0.47
371992.3556	4.94E-15	8.64E-16	0.125	0.47
436624	8.35E-15	7.69E-17	0.125	0.47
517695.7333	2.50E-15	6.90E-16	0.125	0.47
830546.6667	9.24E-16	6.55E-16	0.125	0.47
988416	1.22E-14	2.16E-15	0.125	0.47
1.00E+06	9.14E-15	5.13E-15	0.125	0.47
1.13E+06	6.51E-16	6.48E-16	0.125	0.47
1.13E+06	6.51E-16	6.48E-16	0.125	0.47
1.14E+06	1.25E-14	2.29E-15	0.125	0.47
2.59E+06	1.14E-14	1.95E-15	0.125	0.47
2.73E+06	9.66E-15	2.23E-15	0.125	0.47
3.13E+06	1.19E-14	2.11E-15	0.125	0.47
