z=   3.0820000e+00 0.
TotalEnergy(erg)    3.4703384117681878e+06    2.6169726051647810e+05
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    3.3657063170130402e+07    1.4644090463689535e+06
Energy2(erg)    3.0328652032808680e+07   -1.3137568382385850e+06
Energy3(erg)    5.5663118205921007e+06    3.5943767480600736e+05
Energy4(erg)    7.1010347730740730e+05    1.8027386584270772e+05
T_min_T_max    1.7197452156978486e+01    3.5299362908879539e+03
Interval1    1.7197452156978486e+01    1.6529554547559198e+02
Interval2    1.6529554547559198e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    2.0000000000000000e+03
Interval4    2.0000000000000000e+03    3.5299362908879539e+03
