time_sec	flux	flux_err	band_init	band_norm	source
57749.76	1.1428462048813662e-12	2.988740802489883e-13	J	R	astro-ph0408210
144054.72	9.862517582095147e-13	3.3464736278632726e-13	J	R	astro-ph0408210
58829.76	8.567443800749299e-13	3.2226610950857127e-13	H	R	astro-ph0408210
145376.64	7.95886731152224e-13	3.028542061122326e-13	H	R	astro-ph0408210
59788.8	6.500895577457626e-13	2.5033964409522196e-13	Ks	R	astro-ph0408210
146819.52	6.094992704416745e-13	2.3896684961967185e-13	Ks	R	astro-ph0408210
315239.04	6.933830007439249e-13	2.6701129338212726e-13	Ks	R	astro-ph0408210
567596.16	1.0981445664153385e-12	1.0871113411470793e-13	I	R	astro-ph0408210
2.82E+06	1.1605384054355733e-12	1.1488782997889783e-13	I	R	astro-ph0408210
3.30E+07	7.970429378717453e-13	3.67051837443932e-14	R	R	astro-ph0408210
3.32E+07	6.137180279608048e-13	4.883761302484288e-14	V	R	astro-ph0408210
57724.0416	1.3001330261727975e-14	1.1284949056836564e-14	J	R	astro-ph0312102
58804.0416	1.9268648940314437e-14	1.7517475829140882e-14	H	R	astro-ph0312102
59764.1184	4.8862219476388573e-14	2.5899974494577228e-14	Ks	R	astro-ph0312102
146794.0704	3.706578396094259e-14	1.7447860471595676e-14	Ks	R	astro-ph0312102
315214.0992	1.9452399942709067e-14	1.3058136654757271e-14	Ks	R	astro-ph0312102
566794.0819	1.1185605981890907e-14	5.24359485273643e-15	I	R	astro-ph0312102
1.28E+06	1.800413383585196e-14	9.449275108617242e-15	K	R	astro-ph0312102
2.82E+06	1.1185605981890907e-14	5.24359485273643e-15	I	R	astro-ph0312102
