time_sec	flux	flux_err	band_init	band_norm	source
30611	1.0038758169845276e-13	9.289746335360168e-15	g'	R	16257
30611	1.6389847371651305e-13	1.509646170206554e-14	r'	R	16257
30611	1.8084744251060773e-13	1.6686261915097722e-14	i'	R	16257
30611	1.9328260745009351e-13	1.796052920241527e-14	z'	R	16257
30611	1.0044928487967724e-13	9.452810802671727e-15	J	R	16257
30611	7.689285486390217e-14	7.40210687171849e-15	H	R	16257
580	5.1163719618574994e-12	4.2490828147771223e-13	v_swift	R	16263
5790.5	4.216597144350628e-13	5.82938533794065e-14	v_swift	R	16263
959	2.631669439595394e-12	1.9632068813442563e-13	b_swift	R	16263
5892.5	2.148974871616749e-13	3.768965891809869e-14	b_swift	R	16263
443.5	3.857331409230829e-12	2.5818311185363574e-13	u_swift	R	16263
6344.5	1.2655722793460269e-13	2.1104490820139526e-14	u_swift	R	16263
996	3.427417832528471e-13	6.064286485473296e-14	uvw1_swift	R	16263
6200.5	3.183955959869081e-14	1.000522283486411e-14	uvw1_swift	R	16263
