time_sec	flux	flux_err	band_init	band_norm	source
423	1.5389890825581704e-11	1.510346273273704e-13	v_swift	R	starling09
769	5.5365029926224765e-12	6.631754108631536e-13	v_swift	R	starling09
1170	3.9376357467351974e-12	1.456801715663896e-13	v_swift	R	starling09
5690	6.474936878251661e-13	1.4314410959012205e-13	v_swift	R	starling09
7080	8.076729517694805e-13	1.7111757152761675e-13	v_swift	R	starling09
18300	1.5389890825581707e-13	6.662272340777636e-14	v_swift	R	starling09
78400	6.29847687245041e-14	1.682457731515594e-14	v_swift	R	starling09
915000	8.698408360901449e-16	1.842868099534571e-16	VJ	R	starling09
915000	8.15529719990761e-16	1.8780130285627742e-16	VJ	R	starling09
38400	1.0430517397531504e-13	1.1528321966808433e-14	Rc	R	starling09
58300	5.474013344489584e-14	4.033471447833418e-15	Rc	R	starling09
58600	5.575782850790416e-14	6.162630047109008e-15	Rc	R	starling09
817000	9.512744926639144e-16	4.3807828608524184e-16	Rc	R	starling09
915000	1.2311354924830836e-15	1.8142761084879075e-16	Rc	R	starling09
915000	1.1542658631301207e-15	1.8073077340249468e-16	Rc	R	starling09
1.78E+06	5.838561400795268e-16	2.3661074075734964e-16	Rc	R	starling09
2.64E+06	3.008194076839106e-16	7.757828469088253e-17	Rc	R	starling09
39600	9.442458195689193e-14	8.697044169172575e-15	r'	R	starling09
218000	1.0071289286400962e-14	1.2058979798277626e-15	r'	R	starling09
302000	5.742289326909696e-15	6.346723577434289e-16	r'	R	starling09
560000	2.1041905738789287e-15	5.426504601940131e-16	r'	R	starling09
916000	1.842395578706014e-15	9.163670916443096e-16	Ic	R	starling09
43600	8.612722699832211e-14	1.745459350393955e-14	i'	R	starling09
424.5	1.469723163810986e-11	1.4423694933014946e-13	v_swift	R	7996
1163.5	3.725937271483196e-12	1.0372271296200496e-13	v_swift	R	7996
5682.5	7.099627108406382e-13	1.1118899807520814e-13	v_swift	R	7996
7088.5	6.298476872450412e-13	1.3344263471685313e-13	v_swift	R	7996
3653.5	4.0458741170151734e-12	4.482707706891609e-13	b_swift	R	7996
3539	1.5385338720024363e-12	1.7104237878813057e-13	u_swift	R	7996
38160	1.1705752711276476e-13	2.156279335620788e-14	R	R	7998
