Time				Mag		MagErr		Band		GCN
483				18.62		0.16		White		17413	
37080				22.6 		0.2	  	g'		17419
37080				21.9 		0.1	  	r'		17419
37080				21.2 		0.1	  	i'		17419
37080				20.8 		0.1	  	z'		17419
37080				20.0 		0.2	  	J		17419
37080				>20.2		?	  	H		17419
37080				>19.4		?	  	K		17419
530.				18.76		0.17		white		17424
4390.5				>18.8		?		v		17424
2551.				19.56		0.22		b		17424
2436.				>19.0		?		u		17424
2411.5				>18.9		?		w1		17424
4487.				>19.7		?		w2		17424
