time_sec	flux	flux_err	band_init	band_norm	source
11052	3.665380376221969e-13	2.833963085303847e-13	J	R	Li_Liang
11700	3.699295723270862e-13	2.8601854228776894e-13	J	R	Li_Liang
12312	2.911515123837422e-13	2.251096894823185e-13	J	R	Li_Liang
26964	1.1069271773099313e-13	8.684418969273036e-14	J	R	Li_Liang
35496	7.945460087261925e-14	6.151904802862064e-14	J	R	Li_Liang
42084	6.428639173689128e-14	4.982057028267586e-14	J	R	Li_Liang
88920	4.743720040238849e-14	3.7142501297415125e-14	J	R	Li_Liang
93960	3.4683191225221515e-14	2.6816011852533515e-14	J	R	Li_Liang
100908	2.780475357354012e-14	2.191026819066715e-14	J	R	Li_Liang
180720	1.614801151346069e-14	1.25143614503123e-14	J	R	Li_Liang
191808	1.8540397899153196e-14	1.4847493115676378e-14	J	R	Li_Liang
268200	6.9842383232843005e-15	5.418365173299635e-15	J	R	Li_Liang
359640	5.5477776982280985e-15	4.303960443198629e-15	J	R	Li_Liang
459360	3.3737977976059927e-15	2.6716105956652716e-15	J	R	Li_Liang
