Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
        88905.6            -9.0            -9.0    -9.0000  3000.0000 J   19.580   0.1400  -9.0000  -9.0000  -9.0000 TNG tagliaferri05 0 2MASS  0.000  0.000 0 nnn
        93916.8            -9.0            -9.0    -9.0000  1200.0000 J   19.920   0.0400  -9.0000  -9.0000  -9.0000 VLT tagliaferri05 0 2MASS  0.000  0.000 0 nnn
       180748.8            -9.0            -9.0    -9.0000  2100.0000 J   20.750   0.0700  -9.0000  -9.0000  -9.0000 VLT tagliaferri05 0 2MASS  0.000  0.000 0 nnn
       268185.6            -9.0            -9.0    -9.0000  3600.0000 J   21.660   0.0800  -9.0000  -9.0000  -9.0000 VLT tagliaferri05 0 2MASS  0.000  0.000 0 nnn
       359596.8            -9.0            -9.0    -9.0000  3600.0000 J   21.910   0.0800  -9.0000  -9.0000  -9.0000 VLT tagliaferri05 0 2MASS  0.000  0.000 0 nnn
       459388.8            -9.0            -9.0    -9.0000  3600.0000 J   22.450   0.1900  -9.0000  -9.0000  -9.0000 VLT tagliaferri05 0 2MASS  0.000  0.000 0 nnn
       620611.2            -9.0            -9.0    -9.0000  6120.0000 J   23.200 100.0000  -9.0000  -9.0000  -9.0000 VLT tagliaferri05 1 2MASS  0.000  0.000 0 nnn
           -9.0            -9.0         11052.0     0.0010    -9.0000 J   17.360   0.0400  -9.0000  -9.0000  -9.0000 SOAR haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         11700.0     0.0010    -9.0000 J   17.350   0.0400  -9.0000  -9.0000  -9.0000 SOAR haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         12312.0     0.0010    -9.0000 J   17.610   0.0400  -9.0000  -9.0000  -9.0000 SOAR haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         26964.0     0.0010    -9.0000 J   18.660   0.1500  -9.0000  -9.0000  -9.0000 SOAR haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         35496.0     0.0010    -9.0000 J   19.020   0.0600  -9.0000  -9.0000  -9.0000 UKIRT haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         42084.0     0.0010    -9.0000 J   19.250   0.0700  -9.0000  -9.0000  -9.0000 UKIRT haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        100908.0     0.0010    -9.0000 J   20.160   0.1700  -9.0000  -9.0000  -9.0000 SOAR haislip06 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        191808.0     0.0010    -9.0000 J   20.600   0.2300  -9.0000  -9.0000  -9.0000 SOAR haislip06 0 NNN  0.000  0.000 0 nnn
