129.6	14.614	0.011	0.011	R
176.04	15.079	0.011	0.011	R
221.04	15.483	0.011	0.011	R
268.92	15.882	0.016	0.016	R
289.8	15.981	0.018	0.018	R
309.96	16.06	0.019	0.019	R
348.84	16.293	0.031	0.031	R
370.8	16.392	0.024	0.024	R
390.96	16.498	0.05	0.05	R
429.84	16.656	0.034	0.034	R
451.08	16.73	0.028	0.028	R
471.96	16.868	0.043	0.043	R
510.84	16.889	0.033	0.033	R
532.08	16.934	0.033	0.033	R
551.88	17.009	0.047	0.047	R
591.84	17.097	0.049	0.049	R
613.08	17.177	0.042	0.042	R
632.88	17.191	0.038	0.038	R
695.88	17.291	0.022	0.022	R
776.88	17.505	0.024	0.024	R
915.12	17.703	0.021	0.021	R
1191.96	18.024	0.016	0.016	R
1620	18.405	0.026	0.026	R
2166.12	18.771	0.178	0.178	R
7957.08	20.13	0.322	0.322	R
8512.92	20.147	0.195	0.195	R
8676	20.03	0.246	0.246	R
8956.8	20.121	0.168	0.168	R
