time_sec	flux	flux_err	band	logF	logT	mag	mag_err
21854.0	1.2622056487355353e-13	9.303062205585162e-15	R_c	-12.898869880563412	4.339530938740656	20.12	0.08
22257.0	1.1377883043333106e-13	1.5858833648554054e-14	I_c	-12.943938534788332	4.347466625800622	19.76	0.15
13033.0	4.531819654609602e-14	1.255389841422402e-15	r	-13.34372738136961	4.115044395258413	21.46	0.03
189433.0	4.365676870759793e-14	1.3722498227168218e-15	i	-13.359948412108162	5.277455637125061	21.28	0.03
275833.0	3.418263672003277e-14	2.420173185558085e-15	z	-13.466194440480274	5.440646222900608	21.36	0.07
201868.0	1.2713099158340531e-14	1.1709197043100023e-15	R	-13.895748565630322	5.305067480286539	22.63	0.1
285873.0	5.9190421737017744e-15	9.81295075725752e-16	R	-14.227748565630323	5.456173139251876	23.46	0.18
23546.0	9.295043666862917e-14	1.1985472232186469e-14	R	-13.031748565630322	4.371917139682522	20.47	0.14
37971.0	7.520581713542771e-14	1.3853423475397761e-14	R	-13.123748565630322	4.579452034821206	20.7	0.2
110888.0	1.942009876929597e-14	1.788657197226117e-15	R	-13.711748565630323	5.044884550515601	22.17	0.1
8047.0	2.4497971182486327e-13	6.769183872142862e-14	Rc	-12.610869880563412	3.9056340013269546	19.4	0.3
8047.0	4.694450558374394e-13	9.007963272561712e-14	J	-12.328415230539441	3.9056340013269546	17.3	0.2
23467.0	1.0381292658034612e-13	4.780761944079806e-15	R	-12.983748565630323	4.370457573334345	20.35	0.05
33127.0	7.660399766571924e-14	4.233293354132059e-15	R	-13.115748565630323	4.520182107706926	20.68	0.06
43687.0	5.299701808134669e-14	2.9287234513738748e-15	R	-13.275748565630321	4.64035222259514	21.08	0.06
6327.0	2.9761775790056905e-13	5.95275651878989e-14	H	-12.52634115938912	3.801197834459149	17.0	0.2
6327.0	2.7549907092586e-13	5.5279321632573867e-14	Ks	-12.5598798613946	3.801197834459149	16.6	0.2
6837.0	2.47547668658499e-13	4.951287210524685e-14	H	-12.60634115938912	3.834865579900038	17.2	0.2
6837.0	2.7549907092586e-13	5.5279321632573867e-14	Ks	-12.5598798613946	3.834865579900038	16.6	0.2
16747.0	1.5619201964902925e-13	3.124051030111398e-14	H	-12.80634115938912	4.223937020319982	17.7	0.2
16747.0	1.7382816219814098e-13	4.9981638890789516e-14	Ks	-12.759879861394602	4.223937020319982	17.1	0.3
17723.0	1.5619201964902925e-13	3.124051030111398e-14	H	-12.80634115938912	4.248537237481559	17.7	0.2
18777.0	1.5619201964902925e-13	3.124051030111398e-14	H	-12.80634115938912	4.273626206272959	17.7	0.2
6837.0	1.4458396771377278e-13	4.157291644969509e-14	Ks	-12.8398798613946	3.834865579900038	17.3	0.3
