5.11	340.32634	10.18648	R
9.14	2319.347319	69.69697	R
10.46	5710.955711	171.561772	R
11.96	7715.617716	231.701632	R
13.08	12470.862471	375.291375	R
13.68	14055.944056	421.911422	R
14.97	16829.83683	505.827506	R
17.9	20163.170163	606.060606	R
21.42	18974.358974	571.095571	R
23.42	15850.815851	475.524476	R
19.58	14918.414918	447.552448	R
33.52	9230.769231	277.389277	R
33.52	12470.862471	375.291375	R
35.05	14918.414918	447.552448	R
38.34	16829.83683	505.827506	R
43.86	16829.83683	505.827506	R
47.97	12470.862471	375.291375	R
50.16	8694.638695	261.072261	R
52.46	7715.617716	231.701632	R
52.46	6060.606061	182.284382	R
57.38	4498.834499	134.965035	R
60.01	3752.913753	112.587413	R
62.76	3123.543124	94.172494	R
65.63	2610.722611	78.554779	R
68.64	1717.948718	51.515152	R
78.51	1062.937063	31.934732	R
98.22	834.498834	25.174825	R
112.35	657.342657	19.74359	R
128.51	222.843823	6.689977	R
160.78	175.291375	5.268065	R
183.9	102.097902	3.076923	R
192.33	90.44289	2.727273	R
240.62	55.944056	1.680653	R
240.62	44.055944	1.321678	R
843.47	10.41958	0.312354	R
1207.01	6.829837	0.205361	R
1380.63	5.058275	0.152214	R
1651.58	3.752914	0.112587	R
1806.38	3.519814	0.106061	R
1806.38	2.937063	0.088578	R
1975.69	2.319347	0.069697	R
2066.21	2.055944	0.061772	R
2956.77	1.433566	0.043124	R
3868.55	1.062937	0.031935	R
4425.01	0.885781	0.026573	R
4839.77	0.741259	0.022261	R
6925.75	0.547786	0.01648	R
7243.06	0.456876	0.013753	R
8664.49	0.382284	0.011492	R
9910.81	0.300699	0.009044	R
10839.75	0.265734	0.008019	R
12398.96	0.222844	0.00669	R
14182.44	0.186014	0.005594	R
16965.71	0.155245	0.004662	R
20295.18	0.122145	0.003683	R
22197.47	0.115152	0.00345	R
24278.06	0.102098	0.003077	R
59472.89	0.032634	0.000979	R
77812.72	0.025641	0.000769	R
89005.4	0.020163	0.000606	R
174279.03	0.007716	0.000232	R
510706.29	0.001522	4.6e-05	R
799325.62	0.00135	4.1e-05	R
2140000.0	0.000382	1.1e-05	R
4590000.0	0.000115	3e-06	R
