0.1799537	19.474409	0.1026806	0.1026806	beta?	z?
0.2049537	19.64795	0.0925639	0.0925639	beta?	z?
0.2292593	19.914469	0.1463896	0.1463896	beta?	z?
0.8667593	21.206117	0.0777959	0.0777959	beta?	z?
1.213	21.143475	0.1217646	0.1217646	beta?	z?
1.262	21.1684	0.0892066	0.0892066	beta?	z?
1.82039	21.916376	0.258251	0.258251	beta?	z?
1.8667593	22.022255	0.193494	0.193494	beta?	z?
1.8667593	21.952721	0.2016298	0.2016298	beta?	z?
2.2473148	21.971381	0.0509599	0.0509599	beta?	z?
2.25	22.021738	0.128276	0.128276	beta?	z?
2.2528704	22.005416	0.0633945	0.0633945	beta?	z?
2.317	22.033152	0.1537053	0.1537053	beta?	z?
2.62892	22.003245	0.1555255	0.1555255	beta?	z?
3.01	22.599776	0.0622269	0.0622269	beta?	z?
3.031	22.572715	0.0906875	0.0906875	beta?	z?
3.2605093	22.802211	0.0680188	0.0680188	beta?	z?
3.2612037	22.774692	0.1143605	0.1143605	beta?	z?
4.2653704	23.245997	0.1284875	0.1284875	beta?	z?
4.2723148	23.117673	0.1040022	0.1040022	beta?	z?
5.059	23.544602	0.2702955	0.2702955	beta?	z?
5.2271759	23.328473	0.1665005	0.1665005	beta?	z?
5.2674537	23.417511	0.2046048	0.2046048	beta?	z?
6.3077315	23.494601	0.2348899	0.2348899	beta?	z?
7.2473148	24.03148	0.4062962	0.4062962	beta?	z?
9.058	24.522987	1.1448745	1.1448745	beta?	z?
9.984	24.117915	0.8612287	0.8612287	beta?	z?
10.053	24.464377	1.216154	1.216154	beta?	z?
11.045	24.47319	0.8344949	0.8344949	beta?	z?
12.032	24.566768	1.0384371	1.0384371	beta?	z?
13.053	24.700007	1.1466102	1.1466102	beta?	z?
15.048	25.058444	0.7508759	0.7508759	beta?	z?
17.054	25.14758	0.8199208	0.8199208	beta?	z?
18.026	25.002605	0.7543182	0.7543182	beta?	z?
18.434	25.023874	0.6852417	0.6852417	beta?	z?
20.331	25.616844	1.4758044	1.4758044	beta?	z?
