Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             43.8000               3.0000    1.2387019061136099e+48    2.2817733006319050e+47
             49.8000               3.0000    9.3965148425482030e+47    1.7309020500329657e+47
             55.8000               3.0000    9.3965148425482030e+47    1.7309020500329657e+47
             61.8000               3.0000    8.5697233768111617e+47    1.5786014293268838e+47
             67.8000               3.0000    5.9288000117380948e+47    1.0921253535496982e+47
             73.8000               3.0000    5.9288000117380948e+47    1.0921253535496982e+47
             79.8000               3.0000    4.9313610423407798e+47    9.0839030009190071e+46
             83.8000              15.0000    4.1779842537747347e+47    3.8480658153800186e+46
             85.8000               3.0000    4.4974547172197244e+47    8.2846179891255978e+46
             91.8000               3.0000    3.7408198856900082e+47    6.8908450818654773e+46
             97.8000               3.0000    3.4116682791450917e+47    9.4267880975377505e+46
            122.7000              14.7000    2.5880150393421253e+47    2.3836500086337477e+46
            123.6000              15.0000    1.9997089671507626e+47    3.6836001525134656e+46
            159.3000              15.3000    1.6329270854925754e+47    3.0079629385941192e+46
            162.4000              15.0000    1.6632854670596014e+47    3.0638851456789311e+46
            196.5000              15.3000    1.0303073305219625e+47    1.8978962950063681e+46
            202.2000              15.0000    1.1507123932740315e+47    2.1196906234825055e+46
            241.1000              15.0000    9.5712087705699025e+46    1.7630818617193031e+46
            252.3000              33.9000    7.8156803310415795e+46    1.4397015631950567e+46
            280.8000              15.0000    7.9609846791681294e+46    2.1997014210616030e+46
            358.6000              45.0000    5.0230417181461166e+46    1.3879177577581143e+46
            402.3000              92.7000    3.7408197573380309e+46    6.8908448454323870e+45
            619.5000             165.0000    1.9997088985383700e+46    7.3672000522495266e+45
            943.8000             342.6000    1.3582095402350670e+46    3.7528717566464319e+45
           2283.0000            1086.6000    4.4974544085936728e+45    2.0711543551538474e+45
           2328.5000             690.0000    3.4750956905191230e+45    1.9204089033766944e+45
           2994.7000             600.0000    4.4974542542806653e+44    2.0711542840900783e+43
           3188.5000             600.0000    3.4116679279698977e+44    1.8853574254409607e+43
           3190.2000              60.0000    2.7603666158768657e+45    3.3051091860237828e+44
           3411.3000             600.0000    3.7065234607973437e+44    3.7552178018773472e+43
           5266.2000              60.0000    2.1526169951672126e+45    1.1895801472049717e+44
           6014.4000            2637.6000    2.1526169951672126e+45    7.9305343146998117e+44
           7704.3000              60.0000    1.5030269315479559e+45    9.6903730184281831e+43
           9042.0000              33.0000    1.3334193761986793e+45    4.9124986667717988e+43
           9158.0000              33.0000    1.2970799957936206e+45    3.5839645784570776e+43
           9266.0000              33.0000    1.3211945136953097e+45    3.6505954557094415e+43
           9373.0000              33.0000    1.2617309644053896e+45    6.9725831847473838e+43
           9514.0000              57.5000    1.3090817294067116e+45    4.8228354598677985e+43
           9711.0000              57.5000    1.2273452922734353e+45    2.2608536442414514e+43
           9903.0000              57.5000    1.2160929228313664e+45    2.2401260131342105e+43
           9973.9000              60.0000    1.3090817294067116e+45    8.4399620547686493e+43
          10091.0000              57.5000    1.2387017786095985e+45    3.4226595986412446e+43
          10423.0000             187.5000    1.1721056538051137e+45    2.1590984668485010e+43
          10868.0000             187.5000    1.0989217280549436e+45    1.0121443448921542e+43
          11320.0000             187.5000    1.0788641457617719e+45    9.9367062836443141e+42
          11780.0000             187.5000    1.0208613459443032e+45    1.8804961478837179e+43
          11911.5000              60.0000    1.0689730596734986e+45    7.8764848092001670e+43
          14068.6000              60.0000    8.6490171618382379e+44    7.1694354813165301e+43
          16144.7000              60.0000    8.0346462132088050e+44    6.6601645670178957e+43
          18522.6000             300.0000    7.0626349226102168e+44    3.9029564059727284e+43
          20631.5000             300.0000    5.9287994014655581e+44    3.2763757234000174e+43
          22756.7000             300.0000    5.1164266862431834e+44    3.2986822837615232e+43
          24832.6000             300.0000    3.9533635503334512e+44    2.9129459968764677e+43
          69120.0000             900.0000    1.9997087613135845e+44    5.5253996600210403e+43
          81566.0000               0.0010    1.2617309211138972e+44    2.3241943151699170e+43
          97805.0000             750.0000    1.0689730229957598e+44    6.8919239715800193e+42
          99200.0000               0.0010    8.7290452340060565e+43    2.4119244012614460e+43
          99600.0000             750.0000    1.0022284918266784e+44    9.2308658059534497e+42
         182130.0000             750.0000    7.4639159974487682e+43    8.2494250588047112e+42
         183448.0000               0.0010    7.2605035620333701e+43    1.3374342200674013e+43
         183945.0000             750.0000    6.6829273861312234e+43    6.7707241447367022e+42
         185758.0000             750.0000    6.6829273861312234e+43    6.7707241447367022e+42
         187575.0000             750.0000    7.3276841753578941e+43    6.0741420602669762e+42
         264553.0000               0.0010    5.3084378952022876e+43    4.4003269139241341e+42
