Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             88.2000               5.0000    1.9511914592011754e-02    8.9855689937436611e-04
            102.9000               5.0000    1.6994167144989598e-02    4.6956620474865936e-04
            117.6000               5.0000    1.1227934817696674e-02    7.2389173025677568e-04
            134.0000               5.0000    8.5172595315256196e-03    3.1378744632052421e-04
            152.1000               5.0000    8.5960687648361390e-03    3.1669088585708572e-04
            166.8000               5.0000    6.7654997051520708e-03    1.8693767059441125e-04
            182.4000               5.0000    6.0575900473528507e-03    1.6737740332849191e-04
            197.1000               5.0000    5.1796435977080335e-03    3.3394397339647905e-04
            212.6000               5.0000    4.5951519497220350e-03    2.1161457368139226e-04
            261.0000              25.0000    2.3675538873072239e-03    1.5264184445190477e-04
            340.5000              25.0000    1.8806148934667436e-03    1.3856883020859937e-04
            459.7000              75.0000    1.1023001530398168e-03    6.0915359363095165e-05
          11124.0000             600.0000    5.0384835819973424e-05    3.2484305059321963e-06
