155.69279999999998	7.667363063751669e-11	0.	0.	beta?	z?
173.232	1.9259545245295552e-10	0.	0.	beta?	z?
186.21792000000002	5.816289679769072e-9	5.117704469857664e-10	5.611451365503439e-10	beta?	z?
188.30016000000003	4.104063090079421e-9	2.6596642635657663e-10	2.843969522517409e-10	beta?	z?
191.2032	1.043869067168055e-8	9.184916304244656e-10	1.0071060461004216e-9	beta?	z?
195.03072	1.1254241451459801e-8	7.076746357823126e-10	7.551596040077109e-10	beta?	z?
196.20576000000003	1.144579671778097e-8	1.0071060461004216e-9	1.1042698207530966e-9	beta?	z?
201.51071999999996	1.1692437802855645e-8	7.335018604011198e-10	7.825964971466116e-10	beta?	z?
210.38400000000001	8.436204685765804e-9	5.332824526394974e-10	5.692678977576586e-10	beta?	z?
214.72127999999998	5.541395508827565e-9	3.532433053209393e-10	3.772944179058331e-10	beta?	z?
216.39744	6.3774348163194226e-9	5.611451365503386e-10	6.152834070992418e-10	beta?	z?
225.74592	3.656713274951477e-9	2.430472609518195e-10	2.6035181588306463e-10	beta?	z?
227.93184000000002	4.159110590533864e-9	2.693267446199018e-10	2.879747976328597e-10	beta?	z?
241.15104	3.497529195092818e-9	2.295790052514966e-10	2.457073170648539e-10	beta?	z?
241.34976	3.406294775171511e-9	2.2814040255816125e-10	2.445172166386526e-10	beta?	z?
253.33344	2.745655395101825e-9	2.517231996776378e-11	2.5405236576708286e-11	beta?	z?
254.36159999999998	3.0989798213221043e-9	2.0602541984422817e-10	2.2069778163475922e-10	beta?	z?
256.97088	2.782293546351204e-9	1.919885193358048e-10	2.0621834600576382e-10	beta?	z?
267.57216	2.39636599591279e-9	1.6528781812690463e-10	1.7753304695535653e-10	beta?	z?
272.32416	2.399793697286307e-9	1.706852975326087e-10	1.83754859693432e-10	beta?	z?
282.67488000000003	2.391365879700164e-9	2.104142765477318e-10	2.307146663918328e-10	beta?	z?
284.21279999999996	1.7645989984171512e-9	1.617794085965556e-11	1.6327633503383218e-11	beta?	z?
286.1136	2.133879977482829e-9	1.5062922203936176e-10	1.6206961225220445e-10	beta?	z?
287.66880000000003	1.92473803428271e-9	1.458871320758481e-10	1.5785162852629006e-10	beta?	z?
303.01344	1.5473951395654207e-9	1.256188467226173e-10	1.367177057564572e-10	beta?	z?
305.00928	1.3803042601491093e-9	1.1109606279915595e-10	1.208204998105522e-10	beta?	z?
318.21984	1.3784278160228689e-9	1.1097842115279127e-10	1.2069574005437043e-10	beta?	z?
318.37536	1.285221636994727e-9	1.1459061621153999e-10	1.2580765137515388e-10	beta?	z?
321.17472000000004	1.1031791075097292e-9	1.0114006850797774e-11	1.0207590603964733e-11	beta?	z?
331.4304	1.0506973293783922e-9	9.614164460582515e-11	1.0582490978874093e-10	beta?	z?
