t	mag	dmag	band
53098.0	19.283411	0.148408	r
53413.1	19.535168	0.162243	r
53719.9	19.890408	0.146779	r
54021.6	19.752142	0.144814	r
54199.8	19.622038	0.11998	r
56155.9	19.302586	0.097847	r
57257.7	20.62822	0.157374	r
57532.6	20.984856	0.316633	r
55146.7	20.39531	0.130304	r
54577.5	21.330134	0.061868	i
54571.9	20.281913	0.096386	Z
54571.9	20.02129	0.264741	Y
