Time	Flux	Flux_err	Band
17340.48	3.651298075987341e-13	9.950800938848511e-15	R
55676.16	1.413993093813687e-13	6.3640172536104634e-15	R
67348.8	1.0530458678453054e-13	2.869842338898073e-15	R
75392.64	8.598986919144844e-14	2.3434626625226738e-15	R
80127.36	7.628642942755139e-14	2.0790169900434735e-15	R
84991.68	7.218505443225797e-14	2.611003898571329e-15	R
91074.24	7.152325787530483e-14	3.2190768762896527e-15	R
91108.8	6.403940501886518e-14	2.882248012624938e-15	R
92456.64	6.76779645035619e-14	1.8444124218461293e-15	R
92698.56	6.893619180436051e-14	1.8787026089125133e-15	R
92880.0	5.949045469191234e-14	2.1518278312604133e-15	R
95264.64	6.229415344442968e-14	2.8036987525175798e-15	R
103584.96	5.181401998658748e-14	9.457124451589678e-16	R
171512.64	2.2617640056153856e-14	2.5522647022263407e-15	R
353695.68	2.6451316271978443e-15	1.878932569225193e-16	R
