time_sec	flux	flux_err	band	source
693	3.4219048848683416e-12	0.0	R	11552
1146	9.42470865399748e-14	0.0	R	11552
1368	3.550362352637106e-14	7.778103327827478e-16	I	11552
3786	1.168476860076228e-13	1.895779650418251e-15	V	11552
2334	1.0333987544110201e-13	0.0	R	11552
5268	1.2633813154068384e-13	1.1791211558745087e-14	H	11552
2594	8.263790988973123e-14	2.8957574977368393e-15	z	11537
2300	3.8113322340932957e-14	6.839715615340574e-16	i	11537
2620	1.645472867877651e-14	3.8963293253896896e-17	r	11537
840	1.362284871618128e-13	0.0	R	11528
