time_sec	flux	flux_err	band_init	band_norm	source
22299	2.6240912389446575e-14	9.184233920023853e-15	r'	R	Li_Liang
22503	2.4376925568233153e-14	8.531844600026326e-15	r'	R	Li_Liang
22743	2.0275843538522723e-14	6.162753844329553e-15	r'	R	Li_Liang
24540	1.6864712083889385e-14	3.106716878410189e-15	r'	R	Li_Liang
25443	1.4961630716511667e-14	3.1695335613498765e-15	r'	R	Li_Liang
26780	1.377142658574227e-14	3.044231722849616e-15	r'	R	Li_Liang
23127	1.3520069723003227e-14	6.3507850331740324e-15	r'	R	Li_Liang
25889	1.3031035600450207e-14	2.880565183968924e-15	r'	R	Li_Liang
24984	1.1994411137934734e-14	3.424706912544552e-15	r'	R	Li_Liang
22931	1.1667530135265508e-14	6.12535930094433e-15	r'	R	Li_Liang
23313	1.145457371042057e-14	5.591558999471981e-15	r'	R	Li_Liang
30831	1.0446695384104779e-14	1.9244280431215813e-15	r'	R	Li_Liang
24093	1.0256021704701253e-14	2.739433284763308e-15	r'	R	Li_Liang
27234	1.006882821215879e-14	2.3184916967102434e-15	r'	R	Li_Liang
28569	9.88505138590846e-15	2.1851321519686364e-15	r'	R	Li_Liang
26335	9.704628864762494e-15	2.8602978372230936e-15	r'	R	Li_Liang
30375	9.527499425752926e-15	1.84284746271775e-15	r'	R	Li_Liang
29475	9.015274011538652e-15	2.075895774453638e-15	r'	R	Li_Liang
29922	8.850726716589612e-15	1.8749744531261435e-15	r'	R	Li_Liang
31275	8.850726716589612e-15	1.8749744531261435e-15	r'	R	Li_Liang
28125	8.530587289613156e-15	1.964289724910259e-15	r'	R	Li_Liang
31725	8.374886524330157e-15	1.7741705041594657e-15	r'	R	Li_Liang
27679	8.298105103158255e-15	1.6050530418701042e-15	r'	R	Li_Liang
29024	7.997954539506108e-15	2.2836177518573807e-15	r'	R	Li_Liang
32628	7.429830930195208e-15	1.7108248305216863e-15	r'	R	Li_Liang
32170	6.776086342919818e-15	1.809925622497046e-15	r'	R	Li_Liang
34369	6.591419178148254e-15	1.5784762796867331e-15	r'	R	Li_Liang
33524	6.530988683888129e-15	1.6241560037272407e-15	r'	R	Li_Liang
33077	5.6882533500817365e-15	1.5717499413605858e-15	r'	R	Li_Liang
35270	5.333090226805511e-15	1.5718505729606533e-15	r'	R	Li_Liang
34815	3.93530983801994e-15	1.6673073700894883e-15	r'	R	Li_Liang
