Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          589.6            -9.0            -9.0    -9.000    19.000 uvm2   12.090   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
          743.6            -9.0            -9.0    -9.000    19.000 uvm2   12.570   0.0300  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1388.6            -9.0            -9.0    -9.000    19.000 uvm2   13.780   0.0600  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1549.6            -9.0            -9.0    -9.000    19.000 uvm2   13.960  -9.0000   0.0700   0.0600  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1711.6            -9.0            -9.0    -9.000    19.000 uvm2   14.130   0.0700  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         6048.6            -9.0            -9.0    -9.000   199.000 uvm2   15.920   0.0500  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        12695.6            -9.0            -9.0    -9.000   339.000 uvm2   17.150   0.0700  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        16938.6            -9.0            -9.0    -9.000   899.000 uvm2   17.490   0.0500  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        30336.6            -9.0            -9.0    -9.000   621.000 uvm2   18.370   0.1000  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        47683.6            -9.0            -9.0    -9.000   619.000 uvm2   19.120  -9.0000   0.1700   0.1400  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        76718.6            -9.0            -9.0    -9.000   303.000 uvm2   19.720  -9.0000   0.3900   0.2900  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
       382695.0            -9.0            -9.0    -9.000 ********* uvm2   23.100  -9.0000   1.2900   0.5700  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
