Tstart(daltrigger) Tend    Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib
 1.2433e+03 -9. -9. -9.   60.0 RC    18.66 0.05  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn
 1.3290e+03 -9. -9. -9.   60.0 ii    18.51 0.04  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
 1.4149e+03 -9. -9. -9.   60.0 zz    18.19 0.05  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
 1.5007e+03 -9. -9. -9.   60.0 RC    19.02 0.05  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
 1.5866e+03 -9. -9. -9.   60.0 ii    18.74 0.04  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
 1.6724e+03 -9. -9. -9.   60.0 zz    18.41 0.05  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
 7.6750e+04 -9. -9. -9. 1800.0 RC    22.0  100.  -9.  -9.  -9. P60 cenko09 1 SDSS 0. 0. 0 nnn 
 8.0270e+04 -9. -9. -9. 1800.0 ii    22.24 0.18  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
 1.6670e+05 -9. -9. -9. 1800.0 ii    22.54 0.18  -9.  -9.  -9. P60 cenko09 0 SDSS 0. 0. 0 nnn 
42.5 -9. -9. -9. 10.  RC 16.83  0.13 -9. -9. -9. lotis GCN7443 0 USNOB1.0 0. 0. 0 nnn 
  75.  -9. -9. -9.  5.0  CR    17.353 0.057 -9. -9. -9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
 100.  -9. -9. -9.  5.0  CR    17.71  0.062 -9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
 180.  -9. -9. -9. 20.0  CR    17.95  0.051	-9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
 271.  -9. -9. -9. 20.0  CR    17.322 0.022	-9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
 362.  -9. -9. -9. 20.0  CR    17.32  0.023 -9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
 453.  -9. -9. -9. 20.0  CR    17.487 0.027	-9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
 845.  -9. -9. -9. 20.0  CR    18.06  0.048 -9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
1429.  -9. -9. -9. 20.0  CR    18.866 0.096 -9. -9.	-9. KAIT GCN7475 0 USNOB1 0. 0. 0 nnn 
47.60   -9. -9. -9.   5.0 CR      16.97     0.32 -9. -9. -9. RAPTOR GCN7477 0 USNOB1 0. 0. 0 nnn 
85.27   -9. -9. -9.   80.3 CR     17.65     0.18 -9. -9. -9. RAPTOR GCN7477 0 USNOB1 0. 0. 0 nnn 
177.36  -9. -9. -9.   61.5 CR     18.22     0.36 -9. -9. -9. RAPTOR GCN7477 0 USNOB1 0. 0. 0 nnn 
228.87  -9. -9. -9.   61.1 CR     17.32     0.16 -9. -9. -9. RAPTOR GCN7477 0 USNOB1 0. 0. 0 nnn 
293.28  -9. -9. -9.   61.7 CR     17.41     0.20 -9. -9. -9. RAPTOR GCN7477 0 USNOB1 0. 0. 0 nnn 
358.12  -9. -9. -9.   62.1 CR     17.13     0.16 -9. -9. -9. RAPTOR GCN7477 0 USNOB1 0. 0. 0 nnn 
 334.    -9. -9. -9.   353.    v        18.09 0.30 -9. -9. -9. UVOT GCN7497 0 NNN 0. 0. 0 nnn 
 433.    -9. -9. -9.   443.    b        19.02 0.53 -9. -9. -9. UVOT GCN7497 0 NNN 0. 0. 0 nnn 
 408.    -9. -9. -9.   581.    u        19.08 0.36 -9. -9. -9. UVOT GCN7497 0 NNN 0. 0. 0 nnn 
  383.   -9. -9. -9.   2410.   uvw1     20.0  100. -9. -9. -9. UVOT GCN7497 1 NNN 0. 0. 0 nnn 
  358.   -9. -9. -9.   2385.   uvm2     19.6  100. -9. -9. -9. UVOT GCN7497 1 NNN   0. 0. 0 nnn 
  463.   -9. -9. -9.   2336.   uvw2     19.9  100. -9. -9. -9.  UVOT GCN7497 1 NNN   0. 0. 0 nnn 
   227.  -9. -9. -9.     327.  white    18.81 0.08 -9. -9. -9.  UVOT GCN7497 0 NNN  0. 0. 0 nnn 
