Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           2098.0000              10.0000    2.2647796808123264e-03    9.3867265477419956e-05
           2249.0000              10.0000    2.0147722436673972e-03    7.6082628548626498e-05
           2373.0000              10.0000    1.8994416590216601e-03    7.3476919739709997e-05
           2546.5000              20.0000    1.7371045516387815e-03    5.9197501178691046e-05
           2791.0000              20.0000    1.4676616868079964e-03    4.7311824264445078e-05
           3097.3000              30.0000    1.2084424032341888e-03    3.4503515139803195e-05
           3465.0000              30.0000    1.1298634385642845e-03    4.1625708570431261e-05
           3771.5000              20.0000    9.4324813307439660e-04    3.7356837427064494e-05
           4075.7000              30.0000    9.1923373492275849e-04    3.8099051206979211e-05
           5493.7000              60.0000    6.1634794390359195e-04    1.9868710800197960e-05
           6117.3000              60.0000    5.4328279370868544e-04    1.8013750532440750e-05
           6720.7000              60.0000    4.3593922652169890e-04    2.7303011658770760e-05
           7154.7000             180.0000    4.5522483752897771e-04    2.0963879100603608e-06
           7789.0000             150.0000    3.9539024354137508e-04    8.3758613035052243e-06
           8579.2000             180.0000    3.5141957396546614e-04    1.9420163896646869e-06
           8984.0000             150.0000    3.2316621176386778e-04    8.9294126782612521e-06
          10013.4000             180.0000    2.8696302818409530e-04    2.1144217918686073e-06
          10236.0000             150.0000    2.9581891973844740e-04    7.6288604495509271e-06
          11435.0000             150.0000    2.3890538853100175e-04    9.6817600370245588e-06
          11512.3000             180.0000    2.3346723787929916e-04    1.7202502307812009e-06
          13015.9000             180.0000    2.0184869424706982e-04    2.0450047542913357e-06
          14473.6000             180.0000    1.7726620347481245e-04    1.7959503291977783e-06
          14508.0000             150.0000    1.6913206180670887e-04    8.1003722898731276e-06
          15707.0000             150.0000    1.6151986497308773e-04    8.6283872611723650e-06
          16436.8000             180.0000    1.4771545695662378e-04    2.0407645139081111e-06
          17937.4000             180.0000    1.2480326329238336e-04    2.0690650215852518e-06
          19398.1000             180.0000    1.1508691290270023e-04    1.5899845060631107e-06
          20965.3000             180.0000    1.0380683263705371e-04    2.1990214648105161e-06
          71445.6000             900.0000    1.7710300435343085e-05    1.9574147975435070e-06
          79347.4000             300.0000    2.0147721054089289e-05    3.7113474793978229e-06
