Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
              7.8000               5.0000    9.7764351626327452e+48    8.1039868258132444e+47
              9.5500               0.6500    4.6363961278332890e+49    2.4340588969609313e+49
             10.8500               0.6500    1.4262003599505132e+50    2.3644424037476210e+49
             12.1500               0.6500    1.9150518793143450e+50    2.4693592204745956e+49
             13.3500               0.6500    3.4528725433990976e+50    2.5441705841019127e+49
             15.0500               0.6500    4.7225933307525446e+50    2.1748346633417397e+49
             16.3420               0.6420    5.5230700372358153e+50    2.5434678202813898e+49
             17.6420               0.6420    5.7303421093310454e+50    2.6389201397093567e+49
             18.9420               0.6420    6.5189935532037587e+50    2.4016860494485391e+49
             20.2420               0.6420    6.0004048168963642e+50    2.2106308929698948e+49
             21.5420               0.6420    5.7303421093310454e+50    2.6389201397093567e+49
             22.6000               5.0000    3.9280820273888842e+50    1.0853692056843347e+49
             22.8420               0.6420    5.4724342260222685e+50    2.5201491667956999e+49
             32.1500               0.6500    4.0754967253173578e+50    1.1261013931695287e+49
             33.4500               0.6500    3.6490561639521464e+50    1.3443620109596610e+49
             34.7500               0.6500    4.5100416145680588e+50    1.2461705867331193e+49
             36.0500               0.6500    5.5741743758489358e+50    1.5402013431686853e+49
             37.1000               5.0000    3.1490571821724702e+50    8.7011668000758605e+48
             37.3500               0.6500    5.3725510432348164e+50    9.8966050397043153e+48
             38.6500               0.6500    5.0370997335677568e+50    1.3918021310795712e+49
             39.9500               0.6500    4.2675689714962705e+50    1.1791729175968804e+49
             41.2500               0.6500    4.5938895496256807e+50    1.2693386280411216e+49
             42.5500               0.6500    4.9909193249448028e+50    1.3790420122542033e+49
             43.8500               0.6500    6.2831951879459948e+50    1.1574073594102554e+49
             45.1500               0.6500    5.5741743758489358e+50    1.0268008954457900e+49
             46.4500               0.6500    5.0370997335677568e+50    1.3918021310795712e+49
             47.7420               0.6420    4.8998247796983009e+50    1.3538716584970810e+49
             49.0420               0.6420    4.5517725164534704e+50    1.2577012613768897e+49
             50.3420               0.6420    3.7859994630946591e+50    1.3948137882826184e+49
             51.6420               0.6420    3.5496092514291770e+50    1.3077244133737931e+49
