time_sec	flux	flux_err	band_init	band_norm	source
375	4.5102910154496247e-10	2.0777544392336814e-10	v_swift	R	7427
881	5.479212244011133e-11	5.046540973764195e-13	R	R	7432
1217	3.182131507368768e-11	2.3446811433004793e-13	R	R	7438
1404	2.3983807164652612e-11	2.429889301425207e-13	R	R	7438
1586	1.9440978666276934e-11	1.9696383374881193e-13	R	R	7438
2001	1.322872912116249e-11	1.3402520768403785e-13	R	R	7438
2922	7.289842137084257e-12	9.399869827672838e-14	R	R	7438
3780	5.315181800092862e-12	7.343195027668248e-14	R	R	7438
4390	4.445474502956641e-12	5.732206660204123e-14	R	R	7438
5015	3.8081857508180216e-12	6.664190523301294e-14	R	R	7438
6830	2.5675453529764617e-12	4.0201543256378205e-14	R	R	7438
77.5	1.6051592421439906e-12	8.42691589368061e-14	R	R	7475
102.5	1.1553621177181017e-12	6.597592581383977e-14	R	R	7475
190	9.262284650437354e-13	4.350748506885581e-14	R	R	7475
281	1.651650387901636e-12	3.3466976945777226e-14	R	R	7475
372	1.6546956442749193e-12	3.505271322033639e-14	R	R	7475
463	1.4187900160071376e-12	3.5282355202225636e-14	R	R	7475
855	8.369858649833873e-13	3.700283857454351e-14	R	R	7475
1439	3.98398893621294e-13	3.522613837508015e-14	R	R	7475
89308.8	7.887272406206477e-14	6.7221273130467874e-15	g	R	7486
90356.4	1.0117835404247691e-13	2.8006869355957997e-15	r	R	7486
91306.8	1.0557403248388444e-13	5.039502589922156e-15	i	R	7486
92469.6	1.0479632000152027e-13	3.872005082153672e-15	z	R	7486
659	9.755902297140808e-11	2.801816467166222e-12	b_swift	R	7496
639.5	9.394673886439029e-11	4.03565933315072e-12	u_swift	R	7496
615	6.696553937191534e-11	4.2631501696925775e-12	uvw1_swift	R	7496
590.5	2.443114637300642e-11	2.117170921705257e-12	uvm2_swift	R	7496
695	2.5995772795203315e-11	2.256178005381009e-12	uvw2_swift	R	7496
24120	1.401903511888748e-13	3.8736025539492384e-14	R	R	7504
89308.8	8.809004675725767e-14	4.416142022991619e-15	g	R	7535
90356.4	1.0305940008515765e-13	1.906094413902849e-15	r	R	7535
91306.8	1.0853182605236661e-13	3.2942180968803013e-15	i	R	7535
92469.6	1.0479632000152027e-13	4.638300631781981e-15	z	R	7535
175150.8	3.991054056401295e-14	1.1047514125726028e-15	r	R	7535
520390.8	6.933090041434387e-15	9.676394527878449e-16	g	R	7535
521589.6	6.74664113734163e-15	5.593615460748073e-16	r	R	7535
522792	8.541951674243612e-15	4.840881231813031e-16	i	R	7535
523990.8	5.706187424895093e-15	5.948176828261792e-16	z	R	7535
780130.8	6.3253944047347156e-15	3.497114150588444e-16	r	R	7535
781329.6	7.439728895430562e-15	4.2162312962108867e-16	i	R	7535
2224031	1.790967108784005e-15	1.1550607049415174e-16	r	R	7621
