Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            648.1000               9.5000    1.5318097378860088e-02    1.4108489477191775e-04
            802.1000               9.5000    1.0500375345777977e-02    9.6712033752260201e-05
           5123.1000              99.5000    5.9320500282249329e-04    1.6390860430921483e-05
           6559.1000              99.5000    4.3371536005756047e-04    1.1983998617047356e-05
          18601.1000             149.5000    1.1096979766370375e-04    6.1324178214917646e-06
          18841.1000             117.0000    1.0214210261092602e-04    6.5853449090699798e-06
          28700.1000             108.0000    6.3271013400367023e-05    5.5361020657966849e-06
          46047.1000             108.0000    2.9188030105338621e-05    4.5701388965449363e-06
          75935.1000              50.5000    3.2599038153453769e-05    7.0558337771429100e-06
          82486.1000              48.0000    1.5747252147319226e-05    8.0495843788386904e-06
