375	11.5	0.5	v_swift	7427
2178	15.4	0	R	7430
1320	12.5	0	H	7431
881	13.52	0.01	R	7432
1838.4	14.9	0	R	7433
1969.8	15.1	0	R	7433
2101.2	15.2	0	R	7433
4800	16	0	R	7435
1217	14.11	0.008	R	7438
1404	14.417	0.011	R	7438
1586	14.645	0.011	R	7438
2001	15.063	0.011	R	7438
2922	15.71	0.014	R	7438
3780	16.053	0.015	R	7438
4390	16.247	0.014	R	7438
5015	16.415	0.019	R	7438
6830	16.843	0.017	R	7438
92	8.6	0	V	7461
147	8.9	0	I	7461
60300	21	0	R	7469
77.5	17.353	0.057	R	7475
102.5	17.71	0.062	R	7475
190	17.95	0.051	R	7475
281	17.322	0.022	R	7475
372	17.32	0.023	R	7475
463	17.487	0.027	R	7475
855	18.06	0.048	R	7475
1439	18.866	0.096	R	7475
89308.8	20.95	0.09	g	7486
90356.4	20.55	0.03	r	7486
91306.8	20.4	0.05	i	7486
92469.6	20.32	0.03	z	7486
375	11.5	0	v_swift	7496
659	13.39	0.01	b_swift	7496
639.5	12.44	0.01	u_swift	7496
615	12.49	0.02	uvw1_swift	7496
590.5	13.39	0.05	uvm2_swift	7496
695	13.36	0.04	uvw2_swift	7496
145852	20.3	0	R	7501
24120	20	0.3	R	7504
89308.8	20.83	0.05	g	7535
90356.4	20.53	0.02	r	7535
91306.8	20.37	0.03	i	7535
92469.6	20.32	0.04	z	7535
175150.8	21.56	0.03	r	7535
520390.8	23.59	0.15	g	7535
521589.6	23.49	0.09	r	7535
522792	23.13	0.06	i	7535
523990.8	23.48	0.11	z	7535
780130.8	23.56	0.06	r	7535
781329.6	23.28	0.06	i	7535
2224031	24.93	0.07	r	7621
4556831	26.3	0.1	F606W	7710
4556831	25.9	0.1	F814W	7710
