1897.8	60.	1.4219859260324854e-11	7.858184855972132e-13
2029.2	60.	1.2499576451974666e-11	5.756267847122212e-13
2161.2	60.	1.1399749195913259e-11	8.399645861770135e-13
28238.1	250.5	4.2943286197470563e-13	2.768656057693074e-14
29606.1	250.5	3.774811544175923e-13	3.129057014652305e-14
33340.5	250.5	3.318144337748247e-13	1.2224495853520505e-14
34571.7	250.5	2.9709495221347305e-13	3.830883996038088e-14
68442.	450.	1.320977035659344e-13	1.0949983625015222e-14
69414.	450.	1.3960316617035375e-13	1.0286341715598415e-14
90356.	450.	1.0396694104896871e-13	5.745425652363939e-15
174960.	450.	4.177296097796988e-14	2.3084592001700194e-15
203778.	750.	4.2159481432771035e-14	1.669703695845165e-14
240786.	2100.	2.759912145156883e-14	3.812959647814037e-15
521589.	540.	7.742750223168681e-15	6.418203032118722e-16
780120.	540.	5.713408116632777e-15	3.6835704467162666e-16
1.21122e6	540.	3.844990267627905e-15	2.8330936089019663e-16
1.6325e6	500.	2.5875886784832336e-15	1.4299543894555646e-16
2.2878e6	540.	1.6028587014170048e-15	1.3286587169904083e-16
