Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            624.1000               9.5000    5.6963258931220981e+47    1.0493020371143341e+46
            778.1000               9.5000    3.9773593014726843e+47    7.3265668005583624e+45
           1422.1000               9.5000    1.2693892557958065e+47    5.2611783511423740e+45
           1584.1000               9.5000    1.0656014847795010e+47    4.9072763291214622e+45
           6353.1000              99.5000    1.6277766141828782e+46    5.9969508391066229e+44
          18295.1000             449.5000    4.1266230142827107e+45    1.5203041457013521e+44
          28479.1000             217.0000    2.2469571582042375e+45    1.7590954700469887e+44
          45825.1000             217.0000    1.2693891686872937e+45    1.4029807973620770e+44
          75829.1000             101.5000    9.1959115670945469e+44    1.8633445160395464e+44
          82385.1000              96.5000    6.6007727932835709e+44    1.8238609768318082e+44
