time_sec	flux	flux_err	band	source
3420	1.1951613231604733e-14	1.1007842585729381e-15	R	19834
58	3.0021095111118315e-12	0.0	R	19838
100	1.8942030449698556e-12	0.0	R	19838
146	1.8942030449698556e-12	0.0	R	19838
190	3.0021095111118315e-12	0.0	R	19838
237	1.7275337089534814e-12	0.0	R	19838
295	1.575529467918289e-12	0.0	R	19838
368	1.3104683317191007e-12	0.0	R	19838
394.5	8.036028756682437e-14	7.70685092066276e-15	u_swift	19839
5180	4.219281928812811e-13	1.1437653233982587e-14	v_swift	19839
6001	2.134576348564688e-13	1.3272057653462382e-14	b_swift	19839
3091.5	6.684077583347692e-14	6.410279385096549e-15	u_swift	19839
5591	1.4386634757302627e-13	2.003888003226431e-14	uvw1_swift	19839
5385	1.3776456589711084e-13	2.3115977518762506e-14	uvm2_swift	19839
5657	8.926084754595399e-14	1.6032832268732198e-14	uvw2_swift	19839
6408	1.4368999524661316e-14	7.940602585613682e-16	R	19847
82080	5.132850313845027e-15	7.913090541468501e-16	g	arXiv1905.02159
174528	1.242677970236773e-15	1.915782205034857e-16	g	arXiv1905.02159
343872	8.440313915581637e-16	1.2271095200732688e-16	g	arXiv1905.02159
603072	3.617084040212442e-16	6.216283181248649e-17	g	arXiv1905.02159
4320	1.4771617875068577e-14	1.225742927683068e-15	r	arXiv1905.02159
6048	1.5610904409785896e-14	8.647154891678602e-16	r	arXiv1905.02159
6912	1.5467782777883257e-14	4.313895637887738e-16	r	arXiv1905.02159
91584	4.714417762936439e-15	3.0447409390988337e-16	r	arXiv1905.02159
168480	1.8942097356508814e-15	1.2233489307454859e-16	r	arXiv1905.02159
175392	1.9117366425402035e-15	1.0589445957903649e-16	r	arXiv1905.02159
431136	5.667976806307067e-16	1.305276543896016e-16	r	arXiv1905.02159
6912	1.4390307506617373e-14	5.734352022387429e-16	i	arXiv1905.02159
176256	2.1383070827552967e-15	2.0629381610026283e-16	i	arXiv1905.02159
345600	6.699927056600083e-16	2.352805099160819e-16	i	arXiv1905.02159
861408	7.41429863174914e-16	2.1288805494202535e-17	i	arXiv1905.02159
6912	1.171551275282869e-14	6.913904909261553e-16	z	arXiv1905.02159
93312	3.843804590609798e-15	5.731043935848929e-16	z	arXiv1905.02159
171936	2.9158239652308418e-15	6.389495118305891e-16	z	arXiv1905.02159
176256	1.944291157851222e-15	4.4339105539437913e-16	z	arXiv1905.02159
82944	4.493201200181589e-16	1.5962968115581965e-16	H	arXiv1905.02159
371520	1.6384514320847196e-16	6.445939922677519e-17	K	arXiv1905.02159
