time_sec	flux	flux_err	band_init	band_norm	source
5531.4	3.987728806868175e-15	1.2454894057160916e-15	J	R	arXiv1703.09052
11946.6	2.1908206782161704e-15	9.981188452195472e-16	H	R	arXiv1703.09052
12670.2	1.195382989631536e-15	7.135121245710268e-16	K	R	arXiv1703.09052
15795	3.025001648188086e-15	1.0353558920942542e-15	J	R	arXiv1703.09052
86274	1.856631077218728e-15	7.582057939515445e-16	J	R	arXiv1703.09052
6154.2	2.039421866724273e-15	1.2493513117807632e-15	K	R	arXiv1703.09052
8233.2	3.0241743907762253e-15	1.4097938360569208e-15	H	R	arXiv1703.09052
10128.6	3.4413244146396105e-15	1.3259087345589835e-15	J	R	arXiv1703.09052
16491.6	1.3107113841714374e-15	8.641365243724416e-16	K	R	arXiv1703.09052
18138.6	3.4731665974011942e-15	1.4829074833753371e-15	J	R	arXiv1703.09052
67302	1.819519122217514e-15	9.47167334425e-16	Ks	R	arXiv1703.09052
68706	2.336720837696403e-15	1.2187618085396952e-15	H	R	arXiv1703.09052
70146	2.273660493220968e-15	9.853370592931314e-16	J	R	arXiv1703.09052
246726	1.0297353349022504e-15	4.529589099668658e-16	J	R	arXiv1703.09052
