105.	0.001	6.712775623154676e-14	1.607500702855532e-14
136.	0.001	9.097082493188754e-14	2.0946807141568463e-14
167.	0.001	3.792295120869468e-14	1.8162731527047225e-14
252.	0.001	1.031018679662152e-13	3.2775755305843456e-14
382.	0.001	1.3070907320596246e-13	2.0012326197396474e-14
478.	0.001	2.5904698365448123e-13	2.8275313882975004e-14
558.	0.001	3.688944675621927e-13	1.698821852698902e-14
651.	0.001	5.731614132665047e-13	2.1679941441317596e-14
772.	0.001	5.769510192316593e-13	4.196527071002539e-14
883.	0.001	6.529834072619226e-13	1.804259883381398e-14
1017.	0.001	6.601030596775624e-13	2.4876949455416753e-14
1209.	0.001	5.622389706902056e-13	3.888852378379883e-14
1381.	0.001	6.590253884297297e-13	1.820954494784973e-14
1598.	0.001	8.592187535314074e-13	3.2159911416034755e-14
1881.	0.001	6.342670427192611e-13	4.36031661519011e-14
2112.	0.001	6.774888404638373e-13	1.8719708995563648e-14
2433.	0.001	6.790143396616413e-13	2.5570861830636487e-14
2757.	0.001	5.819404492191251e-13	4.2311540353538414e-14
2927.	0.001	6.010382968337593e-13	1.6607302349384966e-14
3156.	0.001	5.785836340392778e-13	2.1879675467226852e-14
3511.	0.001	5.070473812670638e-13	3.525442899869267e-14
3745.	0.001	4.953385675755641e-13	1.3686710814226097e-14
5846.	0.001	4.47612435228261e-13	2.0613315009321515e-14
5968.	0.001	4.815180191485489e-13	8.087805594721436e-14
6100.	0.001	4.0838834820964814e-13	2.888353153021828e-14
6195.	0.001	4.305275453223788e-13	4.0824709988578576e-14
6280.	0.001	3.934614086231391e-13	1.8119568004906186e-14
6375.	0.001	3.8595772898458243e-13	1.760690983698866e-14
6510.	0.001	3.719047644056549e-13	3.316417122314322e-14
6621.	0.001	3.6216138462122536e-13	1.3342518871893978e-14
6755.	0.001	3.447241755260213e-13	1.575849507730726e-14
6935.	0.001	3.593140023430192e-13	2.8269146469178007e-14
7110.	0.001	3.333512909683861e-13	1.2281115766573755e-14
7325.	0.001	3.382935686672735e-13	1.5469877551730806e-14
7596.	0.001	3.240423261962074e-13	2.4192873614762638e-14
7832.	0.001	3.1542937904380146e-13	8.71563608384851e-15
8107.	0.001	2.993208298839531e-13	1.1515335311969929e-14
8401.	0.001	3.0247322770566196e-13	2.3961836143775545e-14
8569.	0.001	2.722087868525092e-13	1.0028542605318143e-14
8770.	0.001	2.6483790263993103e-13	1.0221364550764534e-14
9027.	0.001	2.847812161529488e-13	2.2614645412759536e-14
9258.	0.001	2.62362729109888e-13	7.249350316761645e-15
9468.	0.001	2.5027699938324113e-13	3.084953695037435e-14
9552.	0.001	2.747275037840332e-13	1.7712337245661525e-14
9650.	0.001	2.365441103505868e-13	1.4756729774257806e-14
9783.	0.001	2.2570882443966032e-13	2.3211172462306547e-14
9903.	0.001	2.3275667204924416e-13	1.2862609410819567e-14
10035.	0.001	2.299563141515908e-13	1.0590798279353844e-14
10244.	0.001	2.2570882443966032e-13	2.0442627586038244e-14
10414.	0.001	2.3275667204924416e-13	8.575072940546375e-15
10628.	0.001	2.2145696243097865e-13	8.587158703496052e-15
10924.	0.001	2.356380060480182e-13	1.885382284252973e-14
11164.	0.001	2.1822381236222753e-13	8.03966258795065e-15
11462.	0.001	2.1327175289835984e-13	8.277921795105584e-15
25879.	0.001	9.792692860190614e-14	7.215522959765992e-15
31242.	0.001	8.220573794967824e-14	9.842857034953553e-15
60662.	0.001	4.344043126561012e-14	2.758023072322272e-15
77486.	0.001	3.843592412401998e-14	2.4434744456193373e-15
94762.	0.001	2.6126938613575643e-14	3.052381911515476e-15
134128.	0.001	1.9902247517807517e-14	5.499194372500107e-15
134490.	0.001	1.351767873342155e-14	3.112560643950045e-15
350436.	0.001	2.9573458108156177e-15	3.8133427219131517e-16
