time_sec	flux	flux_err	band_init	band_norm	source
5040	4.854695066864312e-13	2.2392662233015422e-14	r'	R	16153
5220	4.560664856797919e-13	2.203950980700159e-14	i'	R	16153
5280	3.7853883524461684e-13	4.03170308875599e-14	z'	R	16153
3202.5	3.6227144114675367e-13	6.358609466724397e-14	v_swift	R	16157
4022.5	2.790641860734331e-13	4.202956353029042e-14	b_swift	R	16157
18772.9	2.019824063927226e-13	5.6018360369172694e-14	g'	R	16160
18772.9	1.2584742952761293e-13	2.3182973731689483e-14	Rc	R	16160
18772.9	1.4236988359691161e-13	3.941875972908594e-14	Ic	R	16160
8280	2.3979733342151564e-13	6.625974821513125e-14	Rc	R	16164
8280	4.66098630678054e-13	1.3100452621706007e-13	J	R	16163
21750	1.235504550730867e-13	9.106038383973273e-15	Rc	R	16164
21768	1.1205161746433056e-13	1.5606842767423657e-14	Ic	R	16164
4560	4.944950586736794e-13	3.190745198541522e-14	r'	R	16165
160	2.979627378702289e-14	1.922614106101933e-15	r'	R	16165
300	3.1200528907932197e-14	2.0132241173846848e-15	r'	R	16165
6336	2.962724415573184e-13	5.888814862979172e-14	H	R	16167
6840	2.4642868326351083e-13	4.898102857757015e-14	H	R	16167
16740	1.5548598759569535e-13	3.09049397212121e-14	H	R	16167
17748	1.5548598759569535e-13	3.09049397212121e-14	H	R	16167
18792	9.972332033924403e-14	1.988013993702563e-14	Ks	R	16167
6336	2.746608312705324e-13	5.4754452040935337e-14	Ks	R	16167
6840	2.746608312705324e-13	5.4754452040935337e-14	Ks	R	16167
16740	1.7329926873117746e-13	4.967277968338885e-14	Ks	R	16167
18792	1.4414405328917932e-13	4.131601855060764e-14	Ks	R	16167
54216	4.428528175521345e-14	1.2265198758084356e-15	r	R	16169
55188	4.2915156619866266e-14	1.3362989622387287e-15	i	R	16169
56808	3.374977699408898e-14	2.3727195134876528e-15	z	R	16169
85536	2.952972565090895e-14	2.176549549907026e-15	r	R	16170
85536	2.6829384024932162e-14	1.7721208705751138e-15	i	R	16170
99594	2.5838714750686126e-14	4.57933356462941e-15	Z	R	16170
99594	1.620973205342483e-14	2.611657904440307e-15	Y	R	16170
99594	1.572091527109851e-14	3.006888382994369e-15	J	R	16170
99594	5.491503395728071e-15	1.3774822205240532e-15	H	R	16170
19710	1.4103066119688333e-13	3.0065324293845475e-14	g'	R	16173
19710	1.6137800763190737e-13	2.2296940501059098e-14	Rc	R	16173
19710	1.162567371576131e-13	2.3646378502176004e-14	Ic	R	16173
162162	1.4133815314556724e-14	1.4322000317316705e-15	r	R	16174
162162	1.1929183024421037e-14	1.329538614117317e-15	i	R	16174
157950	1.1919853218544011e-14	3.857008560726254e-15	Z	R	16174
157950	7.902706192986684e-15	2.1320461829857276e-15	Y	R	16174
157950	3.3395754245831657e-15	1.1050512553656312e-15	H	R	16174
57708	1.3941315278965011e-14	1.2312136378680272e-15	B	R	16185
62748	4.205758674816429e-14	2.3253247178159294e-15	Rc	R	16185
204571	1.243788557030443e-14	1.145571596101949e-15	R	R	16247
288634	5.79090655436361e-15	9.600519677039396e-16	R	R	16247
25173	9.093824256343983e-14	1.1726010335740578e-14	R	R	16318
38945	7.357775913656809e-14	1.355352410910145e-14	R	R	16318
114292	1.899969183344603e-14	1.7499362874869417e-15	R	R	16318
