3203.50444000959	5.302033639931373e-13	9.935019460600366e-14	v	uvot
4023.51526999474	3.581767465225584e-13	5.586377443107434e-14	b	uvot
4638.67232996225	4.009536143591939e-13	9.238990868851461e-14	v	uvot
5381.50233995914	3.2191243128992184e-13	1.262409053638522e-13	b	uvot
6327.0	2.9897001039197554e-13	5.979803392236062e-14	H	manual
6837.0	2.7634038315546394e-13	5.5448132253885216e-14	Ks	manual
8047.0	2.5027735769144336e-13	6.915566357015794e-14	Rc	manual
8865.37321001291	1.6036699692895893e-13	3.83820423956846e-14	b	uvot
9168.93853998184	1.8250427814560462e-13	3.9124464065735955e-14	b	uvot
9472.53143000603	2.1897613483188737e-13	4.0407610057496395e-14	b	uvot
16747.0	1.7435899432841064e-13	5.013427157994217e-14	Ks	manual
17723.0	1.569016918446607e-13	3.13824543107238e-14	H	manual
18777.0	1.569016918446607e-13	3.13824543107238e-14	H	manual
23467.0	1.0611141780404854e-13	4.886611376641302e-15	R	manual
33127.0	7.830006406260386e-14	4.32702144698473e-15	R	manual
37971.0	7.687092683179453e-14	1.4160148016602083e-14	R	manual
43687.0	5.4170409343446366e-14	2.993567448854519e-15	R	manual
21854.0	1.289500637728657e-13	9.504239391535926e-15	R_c	manual
22257.0	1.155337468886628e-13	1.6103439152286346e-14	I_c	manual
23467.0	1.0611141780404854e-13	4.886611376641302e-15	R	manual
110888.0	1.9850073417492733e-14	1.828259325838246e-15	R	manual
201868.0	1.2994576116981984e-14	1.1968446902695669e-15	R	manual
285873.0	6.050093931292371e-15	1.0030216390133438e-15	R	manual
89303.29999999999	2.912054785262875e-14	1.3565688241398772e-15	r	nissim
