276	18	0	u_swift	18912
39	15.3	0	n/a	18913
292	19.7	0.2	R	18917
10884.7	20.26	0.22	R	18920
32497	22.6	0.1	g'	18921
32497	21.2	0.1	r'	18921
32497	21.1	0.1	i'	18921
32497	21	0.1	z'	18921
32497	19.6	0.1	J	18921
32497	19.3	0.1	H	18921
32497	19.1	0	K	18921
276.5	19.7	0	u_swift	18922
632.5	18.6	0	v_swift	18922
535	19.9	0	u_swift	18922
619	18.3	0	uvw1_swift	18922
656.5	18.4	0	uvm2_swift	18922
607.5	18.5	0	uvw2_swift	18922
54756	21.73	0.13	r	18924
54756	21.1	0.08	i	18924
54756	19.8	0	z	18924
98126.2	21.2	0	R	18933
232938	22.97	0	r	18935
232938	22.94	0	i	18935
232938	20.1	0	z	18935
