18006	19.46344619	0.04	V	12009
19822	19.63344619	0.04	V	12009
21037	19.77344619	0.04	V	12009
23273	19.80344619	0.05	V	12009
25250	20.02344619	0.05	V	12009
33050	18.20640531	0.26	J	11998
33050	17.87038926	0.36	H	11998
10261	19.11903081	0.03	Rc	11996
15123	19.55903081	0.04	Rc	11996
7056	18.47018774	0.15	R	12011
9756	19.16018774	0.1	R	12011
14544	19.56018774	0.12	R	12011
18220	19.98018774	0.15	R	12011
47371	20.25018774	0.07	R	12001
107892	21.43903081	0.12	Rc	12010
184928	22.67903081	0.28	Rc	12010
445	15.96808475	0.09	u_swift	12000
22838	19.05018774	0.08	R	12005
24184	19.29018774	0.18	R	12005
25444	19.27018774	0.08	R	12005
35986	20.33018774	0.09	R	12004
