time_sec	flux	flux_err	band	source
1341	7.023270166702747e-13	6.469718304699108e-14	r	13623
2154	4.4313838939497273e-13	6.938862952169401e-14	r	13623
2985	3.06576862186577e-13	7.624097929741798e-14	r	13623
3815	4.041470144629342e-13	8.93384690772213e-14	r	13623
4644	2.5499952702513166e-13	4.2267089792432735e-16	r	13623
5472	2.5499952702513166e-13	4.2267089792432735e-16	r	13623
11828	1.3368583674808475e-13	6.15646029681151e-14	R	13626
931.5	7.120429015173446e-13	1.248908183030567e-13	v_swift	13629
641.5	6.018421710921075e-13	1.0658508490446261e-13	b_swift	13629
413	3.4597660477080236e-13	3.2143672569827444e-14	u_swift	13629
1067	7.52808473482915e-14	4.587507458883486e-15	uvw1_swift	13629
1129	3.9632909743720685e-14	2.909435616077852e-15	uvm2_swift	13629
907	8.972113876116288e-14	7.0505350735085706e-15	uvw2_swift	13629
17760	3.711292425981082e-13	4.214935724295925e-15	V	13631
97380	1.607257269342919e-14	2.9606773031962572e-15	R	13636
