time_sec	flux	flux_err	band	source
648.5	8.233189916039164e-12	1.0673068766464128e-14	Rc	4024
3793	1.1704871130753255e-12	1.552642814876501e-14	Ic	4024
49057.9	1.6229875299238252e-14	2.2902971117283968e-17	r'	4025
3169.5	1.752362501035664e-13	1.7813678042770567e-15	v_swift	4028
1104.5	2.299489529317394e-13	5.3615365457333265e-15	b_swift	4028
5954	8.137191700722224e-14	2.9264512321231227e-15	u_swift	4028
4098	8.751112600906781e-14	4.570974167605297e-15	uvw1_swift	4028
3675	6.03492235852389e-14	3.797324315364129e-15	uvm2_swift	4028
1164.5	1.0768142614055935e-13	7.253060655515749e-15	uvw2_swift	4028
1758	5.307316273669226e-12	0.0	R	4047
