606	1.46E-11	1.49E-12	v	manual
389	1.80E-11	8.77E-13	u	manual
25141	6.22E-13	2.86E-14	R	manual
26079	7.07E-13	4.56E-14	R	manual
27925	6.94E-13	4.48E-14	R	manual
39456	4.80E-13	3.54E-14	R	manual
41799	3.71E-13	3.08E-14	R	manual
45570	4.22E-13	3.89E-14	R	manual
135	2.44E-11	4.50E-13	r'	manual
34524	6.69E-13	3.08E-14	R	manual
34880	5.99E-13	3.31E-14	R	manual
35236	6.10E-13	3.37E-14	R	manual
37368	5.37E-13	2.97E-14	R	manual
45072	6.39E-13	5.89E-14	R	manual
19440	7.83E-13	7.21E-14	R	manual
20556	6.75E-13	6.22E-14	R	manual
37151	1.70E-13	2.20E-14	g'	manual
37151	5.31E-13	3.92E-14	Rc	manual
37151	5.27E-13	4.89E-14	Ic	manual
