time_sec	flux	flux_err	band	source
154.093	7.59E-12	6.54E-13	v	manual
486.093	6.05E-12	6.46E-13	u	manual
462.093	2.55E-18	4.05E-19	uvw1	manual
437.093	5.17E-18	1.07E-18	uvm2	manual
387.093	2.03E-18	4.64E-19	uvw2	manual
30539.7	2.46E-13	1.58E-14	R	manual
308070.7	5.53E-14	1.02E-14	r	manual
76494.652	1.81E-13	8.96E-15	g	manual
76494.652	1.78E-13	4.96E-15	r	manual
76494.652	1.79E-13	6.80E-15	i	manual
76494.652	1.75E-13	1.01E-14	z	manual
76494.652	6.90E-14	9.98E-15	J	manual
76494.652	4.52E-14	9.99E-15	H	manual
39342.7	2.82E-13	1.04E-14	R	manual
43101.7	1.53E-13	2.54E-14	B	manual
56252.7	2.18E-13	1.61E-14	R	manual
128532.7	1.20E-13	7.72E-15	R	manual
818578.7	1.56E-14	1.87E-15	R	manual
1246346.7	5.47E-15	1.51E-15	R	manual
24551.7	2.46E-13	2.71E-14	R	manual
27088.7	2.43E-13	1.79E-14	R	manual
113965.7	1.06E-13	4.89E-15	R	manual
121320.7	1.15E-13	4.25E-15	R	manual
201301.7	6.70E-14	3.70E-15	R	manual
207118.7	5.28E-14	3.40E-15	R	manual
43736.093	2.04E-13	1.88E-14	R	manual
1016.093	4.39E-12	1.84E-13	g	manual
1016.093	3.89E-12	3.83E-14	r	manual
1016.093	3.57E-12	9.86E-14	i	manual
1016.093	3.58E-12	1.85E-13	z	manual
1016.093	1.38E-12	1.31E-13	J	manual
1016.093	7.92E-13	1.08E-13	H	manual
1016.093	3.69E-13	8.11E-14	K	manual
