275494.176	20.8	0.139		R	Li_Liang
276145.632	20.815	0.142		R	Li_Liang
276795.36	20.779	0.092		R	Li_Liang
277445.088	20.852	0.088		R	Li_Liang
278094.816	20.921	0.095		R	Li_Liang
278744.544	20.899	0.097		R	Li_Liang
279393.408	20.888	0.088		R	Li_Liang
280044	20.839	0.079		R	Li_Liang
280693.728	20.967	0.09		R	Li_Liang
281342.592	20.946	0.078		R	Li_Liang
281992.32	21.014	0.093		R	Li_Liang
282641.184	20.929	0.075		R	Li_Liang
283290.048	20.814	0.071		R	Li_Liang
283939.776	20.732	0.066		R	Li_Liang
284589.504	20.792	0.069		R	Li_Liang
285239.232	20.864	0.076		R	Li_Liang
17148.672	19.145	0.041		R	Li_Liang
17798.4	19.121	0.033		R	Li_Liang
18448.128	19.198	0.03		R	Li_Liang
19097.856	19.163	0.062		R	Li_Liang
23014.368	19.396	0.032		R	Li_Liang
23664.096	19.512	0.223		R	Li_Liang
