time_sec	flux	flux_err	band	source
285.74844	1.5537122613022338e-13	1.4506948169942478e-14	H	Li_Liang
333.69916	1.853081810119897e-13	1.5700436814136128e-14	H	Li_Liang
389.69637	2.0564141949379736e-13	1.7423192519075713e-14	H	Li_Liang
414.64349	2.2457974947818335e-13	1.761514690945568e-14	H	Li_Liang
448.08507	2.3375590632930823e-13	1.8991760158179087e-14	H	Li_Liang
499.48258	2.4723536494163256e-13	2.0086913855244273e-14	H	Li_Liang
531.45788	2.787960350289526e-13	2.1867657819637166e-14	H	Li_Liang
556.77564	2.8787144847858256e-13	2.338843792973874e-14	H	Li_Liang
611.08689	3.0204148236277506e-13	2.6818185401878828e-14	H	Li_Liang
640.19805	2.8787144847858256e-13	2.5560031744028767e-14	H	Li_Liang
670.696	3.0204148236277506e-13	2.6818185401878828e-14	H	Li_Liang
759.31629	3.2202871053667445e-13	2.85928462419865e-14	H	Li_Liang
795.48884	3.0204148236277506e-13	2.5590792501373354e-14	H	Li_Liang
833.38458	3.2985767462618105e-13	2.6799655851303962e-14	H	Li_Liang
859.64613	3.069181650402372e-13	2.6003974735541052e-14	H	Li_Liang
886.73523	3.2461650159992395e-13	2.637383088446028e-14	H	Li_Liang
928.9778	3.169119334501381e-13	2.6850707613700418e-14	H	Li_Liang
958.25167	3.272281017661005e-13	2.6586013262069222e-14	H	Li_Liang
1003.90117	3.351865574276608e-13	2.7232606896973692e-14	H	Li_Liang
1035.53601	3.3251144100473163e-13	2.7015264070016822e-14	H	Li_Liang
1068.16774	3.1945860659568666e-13	2.595477193369501e-14	H	Li_Liang
1084.86721	3.488788105747961e-13	2.834504932411446e-14	H	Li_Liang
1119.05345	3.351865574276608e-13	2.7232606896973692e-14	H	Li_Liang
1172.36327	3.4333540700387724e-13	2.7894669298505308e-14	H	Li_Liang
1209.30669	3.351865574276608e-13	2.7232606896973692e-14	H	Li_Liang
1228.21269	3.0938737879514904e-13	2.6213181551602135e-14	H	Li_Liang
1266.91602	3.4333540700387724e-13	2.7894669298505308e-14	H	Li_Liang
1286.72267	3.1438266639270943e-13	2.6636412716387354e-14	H	Li_Liang
1327.26977	3.3788008365514124e-13	2.7451445449099975e-14	H	Li_Liang
1369.09458	3.351865574276608e-13	2.7232606896973692e-14	H	Li_Liang
1390.49866	3.169119334501381e-13	2.5747864624523546e-14	H	Li_Liang
1434.31594	3.069181650402372e-13	2.725118480039598e-14	H	Li_Liang
1479.51398	3.118735853591339e-13	2.5338518396484414e-14	H	Li_Liang
1526.1363	3.0447146229800097e-13	2.4737124626179763e-14	H	Li_Liang
1782.23337	2.901847551415073e-13	2.35763851179167e-14	H	Li_Liang
1838.39495	2.8557395288261525e-13	2.1807306498738094e-14	H	Li_Liang
1867.13596	2.787960350289526e-13	2.1867657819637166e-14	H	Li_Liang
1925.97299	2.678518146793147e-13	2.1761920381837104e-14	H	Li_Liang
2049.26769	2.552834103737796e-13	1.949422738968239e-14	H	Li_Liang
2249.16564	2.300417130719576e-13	1.804356172130753e-14	H	Li_Liang
2468.56284	1.975689050919387e-13	1.6051706753172637e-14	H	Li_Liang
2667.65591	2.0237394280963785e-13	1.7146352009708292e-14	H	Li_Liang
2751.71886	2.0564141949379736e-13	1.5703412088077074e-14	H	Li_Liang
2882.80611	1.853081810119897e-13	1.4534840472637118e-14	H	Li_Liang
2973.64885	1.9134036277565042e-13	1.5007980941438584e-14	H	Li_Liang
3115.30848	1.853081810119897e-13	1.4534840472637118e-14	H	Li_Liang
3213.47782	1.6565272827367207e-13	1.470826306511965e-14	H	Li_Liang
