time_sec	flux	flux_err	band	source
40276.0	1.320435794700302e-13	6.084482126296303e-15	r	manual
105853.9	4.143882923236391e-14	3.81665721846268e-15	R	manual
189302.0	4.585719400872293e-14	1.267081095972255e-14	R	manual
20797.0	1.2983969206611683e-13	3.5876032731645324e-15	R	manual
21362.0	1.2173276227214711e-13	5.606000874736678e-15	R	manual
21592.0	1.477091764773268e-13	6.802258957102389e-15	R	manual
28987.0	1.2173276227214711e-13	4.484800699789342e-15	R	manual
10636.0	3.3838217440887536e-13	4.0515995027496954e-14	R	manual
279363.8	1.5184744080153164e-14	2.797133228791221e-15	R	manual
273672.0	2.840582955676786e-13	2.0930188701293864e-14	R	manual
1004.0	9.355122356337073e-13	2.2707425747298825e-13	u	manual
20113.0	1.859548358224958e-14	2.3977902644361903e-15	R	manual
