829	14	0	Unfiltered	18480
21522	16	0.1	R	18485
18928	16.72	0.06	g'	18491
18928	15.62	0.05	Rc	18491
18928	16	0.04	Ic	18491
23.86	13.7	0	R	18495
1109	15.12	0.04	v_swift	18502
1034.5	15.37	0.03	b_swift	18502
893.5	14	0.03	u_swift	18502
1071.5	14.71	0.05	uvw1_swift	18502
1130.5	14.98	0.06	uvm2_swift	18502
1085	15.12	0.05	uvw2_swift	18502
48214.8	17.06	0.12	R	18503
49489.2	17.56	0.25	V	18503
50770.8	17.06	0.09	R	18503
52045.2	17.49	0.1	V	18503
77760	16.87	0.04	R	18510
78624	17.26	0.05	I	18510
113400	18.9	0.1	R	18513
26615	16.2	0.1	R	18515
111936	18.7	0.1	R	18515
52491	16.8	0.06	R	18518
52671	17.2	0.08	R	18518
64584	21.4	0.2	B	18519
65412	20.6	0.1	R	18519
65808	19.2	0.1	I	18519
60912	18.2	0.1	J	18519
62568	18.3	0.1	H	18519
63360	17.2	0.2	K	18519
131803	18.7	0.1	R	18521
135781	18.9	0.1	R	18521
147695	17.5	0	Unfiltered	18533
166752	19.63	0.04	r'	18537
252288	20.48	0.08	r'	18537
64584	18.2	0.1	B	18552
65412	17.9	0.1	R	18552
65808	17.4	0.1	I	18552
60912	16.4	0.1	J	18552
62568	15.5	0.1	H	18552
63360	15.1	0.1	K	18552
150604	19.56	0.12	R	18558
208068	19.84	0.05	R	18559
291479	20.32	0.06	R	18559
379797	21.25	0.07	R	18559
463916	21.5	0.12	R	18559
45230.4	16.872	0.03	CR	18567
46085.8	16.816	0.03	CR	18567
56427.8	17.16	0.044	CR	18567
57404.2	17.322	0.047	CR	18567
64523.5	17.575	0.065	CR	18567
54993.6	17.257	0.058	R	18567
59166.7	17.544	0.074	R	18567
63529.9	17.58	0.118	R	18567
39456	16.6	0.06	R	18609
41856	16.67	0.07	R	18609
44496	16.86	0.08	R	18609
907200	22.8	0	R	18616
1.43E+06	22.8	0	R	18616
904954	23.3	0.24	R	18635
1.16E+06	23.33	0.2	R	18635
