415	19.8	0	u_swift	8687
11664	23	0	R	8688
14868	23	0	I	8689
43129	20.1	0	K	8698
629	17.89	0	v_swift	8703
555	18.85	0	b_swift	8703
415	20.15	0	u_swift	8703
678	18.1	0	uvw1_swift	8703
654	17.71	0	uvm2_swift	8703
605	18.08	0	uvw2_swift	8703
17377.5	20.74	0	v_swift	8703
20907	21.55	0	b_swift	8703
20384	21.69	0	u_swift	8703
20116.5	21.57	0	uvw1_swift	8703
22911	21.55	0	uvm2_swift	8703
17189	21.35	0	uvw2_swift	8703
118725	24	0	z'	8719
118725	21	0	J	8719
118725	19.8	0	H	8719
118725	19	0	K	8719
