time_sec	flux	flux_err	band	source
2136	4.51283511944743e-12	1.6107935732747748e-13	V	3023
2136	9.59072049439625e-12	4.622478966528557e-13	I	3023
1747	2.847776952553347e-13	1.061468349432431e-14	v_swift	3026
88	1.3098269878213612e-13	3.234937359376099e-14	uvw2_swift	3026
1853	1.7982732381153946e-14	4.148901408500122e-15	uvm2_swift	3026
1959	5.898388577197979e-14	1.1296666435870893e-14	uvw1_swift	3026
2065	1.1158387937606922e-13	1.471430081469066e-14	u_swift	3026
2171	2.482134975488275e-13	2.122045340083395e-14	b_swift	3026
35136	8.664081043031177e-15	2.341883955346278e-15	K	3028
47052	4.5128351194474293e-13	1.6107935732747746e-14	V	3030
52416	9.590720494396289e-14	4.622478966528576e-15	I	3030
34200	8.709903154179331e-14	0.0	R	3033
188280	8.709903154179331e-14	0.0	R	3033
909493	2.3683695375631882e-14	1.093945653878818e-14	V	3069
926254	1.4317114558401157e-14	6.701491437326013e-15	B	3069
932255	9.2943584308344e-15	4.4398005490740895e-15	U	3069
939158	3.122119102284389e-14	1.442101229840244e-14	V	3069
950371	2.8474064630435104e-14	1.3152119530627933e-14	V	3069
1082704	1.5698403944971066e-14	7.348039242668243e-15	B	3069
1117923	2.3683695375631882e-14	1.093945653878818e-14	V	3069
1152304	1.5698403944971066e-14	7.348039242668243e-15	B	3069
