1740	16.6	0.02	r'	18266
2136	16.42	0.02	i'	18266
651.5	16.64	0	v_swift	18270
824.5	16.91	0	v_swift	18270
1055.5	16.11	0	v_swift	18270
577.5	17.56	0	b_swift	18270
434.5	18.03	0	u_swift	18270
750.5	16.87	0	b_swift	18270
434.5	18.02	0	u_swift	18270
725.5	16.14	0	u_swift	18270
701.5	16.76	0	uvw1_swift	18270
52110	20.65	0.07	r	18274
40626	20.2	0.05	R	18275
49312.8	20.57	0.05	R	18275
57560.4	20.78	0.05	R	18275
74880	21.5	0.2	g'	18277
74880	21.2	0.2	r'	18277
74880	21	0.2	i'	18277
74880	20.8	0.2	z'	18277
5640	14.85	0.13	Ks	18287
58572	20.85	0.18	r	18279
72648	21.24	0.21	r	18279
72180	21.82	0.24	u	18279
72864	21.49	0.22	g	18279
71424	20.78	0.24	z	18279
244170	22.44	0.13	r	18302
244170	22.31	0.11	i	18302
39492	20.09	0.23	R	18314
39816	20.18	0.25	R	18314
119882.6	21.87	0.1	R	18319
57959.7	20.9	0.07	R	18319
126426.5	21.55	0.08	unfiltered	18327
118903.7	21.69	0.12	R	18556
121150	22.48	0.15	B	18556
123068	21.82	0.1	R	18556
124727	22.09	0.1	B	18556
