103680	20.5	0.07	r'	cenko11
104544	19.95	0.04	i'	cenko11
106272	20.04	0.03	i'	cenko11
114048	20.46	0.04	r'	cenko11
114912	20.21	0.04	i'	cenko11
116640	20.56	0.04	r'	cenko11
117504	20.2	0.04	i'	cenko11
122688	20.65	0.05	r'	cenko11
123552	20.36	0.05	i'	cenko11
124416	20.6	0.04	r'	cenko11
126144	20.34	0.06	i'	cenko11
142560	20.71	100	Rc	cenko11
162432	21.04	0.04	Rc	cenko11
177984	21.01	0.04	Rc	cenko11
190944	21.51	0.1	r'	cenko11
191808	20.96	0.09	i'	cenko11
193536	21.54	0.11	r'	cenko11
194400	21.05	0.09	i'	cenko11
195264	21.76	0.09	r'	cenko11
196128	21.24	0.08	i'	cenko11
196992	21.72	0.08	r'	cenko11
197856	21.33	0.08	i'	cenko11
198720	21.46	0.2	Rc	cenko11
199584	21.61	0.07	r'	cenko11
200448	21.25	0.07	i'	cenko11
216000	21.3	0.2	i'	cenko11
218592	21.7	0.1	Rc	cenko11
280800	22.29	0.14	r'	cenko11
281664	22.38	0.19	i'	cenko11
372384	22.6	100	i'	cenko11
376704	22.79	0.18	Rc	cenko11
440640	22.83	0.2	Rc	cenko11
456192	22.92	0.14	i'	cenko11
508896	23.29	0.5	Rc	cenko11
517536	22.86	0.1	Rc	cenko11
546912	22.96	0.06	Rc	cenko11
768960	23.8	0.36	Rc	cenko11
1.25E+06	23.94	0.1	r'	cenko11
1.12E+07	24.95	0.15	r'	cenko11
