2701.2	18.6	0.02	i'	14785
3328.8	18.67	0.02	i'	14785
4980	18.89	0.03	i'	14785
2864.2	16.65	0.02	z'	14785
3688.2	16.8	0.03	z'	14785
27216	21.16	0.06	i'	14799
26338	18.79	0.03	Z	14799
26338	18.4	0.03	Y	14799
26338	18.32	0.03	J	14799
26338	17.92	0.03	H	14799
33984	17.83	0.06	J	14802
33984	17.06	0.07	H	14802
33984	16.4	0.1	Ks	14802
26506.65	18.62	0.08	z	14804
36481.5	19.22	0.09	z	14804
43967.2	19.59	0.11	z	14804
50146.56	19.73	0.22	z	14804
2674	18.84	0.05	unfiltered	14806
2895.3	18.86	0.04	unfiltered	14806
3114.7	18.95	0.05	unfiltered	14806
3445.6	19.16	0.06	unfiltered	14806
28669.8	23.4	0.2	r'	14807
28669.8	21.4	0.1	i'	14807
28669.8	28.8	0.1	z'	14807
28680	18.4	0.1	J	14807
28680	18.1	0.1	H	14807
28680	17.8	0.2	K	14807
116964	24.06	0.27	i'	14824
121032	21.5	0.09	Z	14824
121032	21.41	0.12	Y	14824
121032	21.16	0.12	J	14824
121032	20.78	0.12	H	14824
