4572	17.32	0.05	I	arXiv1402.4026
4968	17.42	0.05	I	arXiv1402.4026
5328	17.5	0.05	I	arXiv1402.4026
5688	17.56	0.05	I	arXiv1402.4026
6084	17.7	0.05	I	arXiv1402.4026
6480	17.76	0.05	I	arXiv1402.4026
6840	17.81	0.06	I	arXiv1402.4026
7200	17.96	0.05	I	arXiv1402.4026
7596	17.92	0.05	I	arXiv1402.4026
7956	18.03	0.05	I	arXiv1402.4026
8352	18.12	0.05	I	arXiv1402.4026
8712	18.19	0.07	I	arXiv1402.4026
9072	18.31	0.08	I	arXiv1402.4026
9468	18.17	0.13	I	arXiv1402.4026
265	17.92	0.15	u_swift	13123
2700	17.5	0	R	13124
2094	16.1	0.3	R	13125
3870	17	0.3	R	13125
2924	18.6	0.1	g'	13129
2924	17.5	0.1	r'	13129
2924	17.2	0.1	i'	13129
2924	17	0.1	z'	13129
2924	16.3	0.1	J	13129
2924	15.9	0.1	H	13129
2089.4	16.96	0.17	R	13132
2773.2	17.31	0.19	R	13132
3553.75	17.81	0.09	R	13132
4536.1	18.03	0.17	R	13132
5514.6	18.84	0.13	R	13132
3153.55	17.65	0.09	R	13132
4332.15	18.34	0.32	R	13132
6094.65	18.56	0.17	R	13132
8745.75	18.84	0.09	R	13132
458	15.68	0.1	v_swift	13138
406	16.97	0.11	b_swift	13138
266	18.02	0.08	u_swift	13138
896	19	0	uvw1_swift	13138
946.5	19.2	0	uvm2_swift	13138
823	19.6	0	uvw2_swift	13138
29550	20	0	r	13140
864	15.5	0.1	clear	13144
90720	21.8	0.16	R	13152
60769.4	21.3	0	g'	13156
60769.4	20.3	0.1	Rc	13156
60769.4	19.7	0.3	Ic	13156
150336	22	0.3	R	13164
140621	20.5	0	g'	13169
140621	20.2	0	Rc	13169
140621	19	0	Ic	13169
6480	18.92	0.03	V	13188
6480	17.73	0.04	I	13188
6480	16.46	0.07	J	13188
6480	14.83	0.09	K	13188
14760	19.97	0.03	V	13188
14760	18.57	0.04	I	13188
14760	17.42	0.08	J	13188
14760	15.73	0.09	K	13188
92880	21.9	0	V	13188
92880	20.9	0	I	13188
92880	19	0	J	13188
92880	17.4	0	K	13188
