time_sec	flux	flux_err	band	source
216	4.926156521520831e-10	7.45034134021613e-13	Rc	cenko09
302	3.660163577248017e-10	1.111229753182183e-11	i'	cenko09
388	3.5028184710045436e-10	3.338459820876333e-11	z'	cenko09
474	1.925343427684787e-10	2.9118980833692406e-13	Rc	cenko09
560	1.4044312842770038e-10	5.467458340734118e-12	i'	cenko09
647	1.225794394905699e-10	2.9507260188253795e-11	z'	cenko09
733	8.719833788817812e-11	5.623431212283842e-12	Rc	cenko09
819	7.103959796760145e-11	2.7655752672179407e-12	i'	cenko09
905	6.143525017786037e-11	3.2048375657374546e-12	z'	cenko09
1050	4.618577194748088e-11	1.702979882986341e-12	Rc	cenko09
1200	3.694030653850334e-11	4.447372903789703e-12	i'	cenko09
1350	2.8868062119264082e-11	1.9911077261658698e-12	z'	cenko09
1490	2.0555442981243315e-11	1.7518895960441399e-12	g	cenko09
1640	1.8728724740976043e-11	1.5527397469224387e-12	Rc	cenko09
1780	1.5399282811911058e-11	4.675239474168184e-13	i'	cenko09
1930	1.3944971504541452e-11	8.430004977705358e-13	z'	cenko09
2080	1.1937869869894323e-11	1.124665737519622e-12	g	cenko09
2220	1.0678449712685043e-11	5.903338950492293e-13	Rc	cenko09
2370	9.538948300421585e-12	3.7135175662097357e-13	i'	cenko09
2510	9.128882793210185e-12	4.762182366669609e-13	z'	cenko09
2660	8.108244581343458e-12	6.186550910818129e-13	g	cenko09
3350	5.922542785183136e-12	2.7289021998051814e-13	Rc	cenko09
3430	5.59114164820333e-12	1.6974768538653777e-13	i'	cenko09
3510	5.50069583719807e-12	3.325277019986831e-13	z'	cenko09
3590	5.501843171701147e-12	2.535058416428834e-13	Rc	cenko09
3670	5.14636393570007e-12	2.0034821738666772e-13	i'	cenko09
3740	5.0166942275245695e-12	2.617013859248994e-13	z'	cenko09
3830	5.0177406090277534e-12	2.3120007541835286e-13	Rc	cenko09
3900	4.736968480701099e-12	1.8441043089506976e-13	i'	cenko09
3980	4.53333309852828e-12	2.740487535147997e-13	z'	cenko09
4060	4.66131236336746e-12	2.5769009149699244e-13	Rc	cenko09
4140	4.441201675510755e-12	1.348353792816211e-13	i'	cenko09
4220	4.36935801411675e-12	1.9333256040097854e-13	z'	cenko09
4300	4.330202503850123e-12	2.3938543320695266e-13	Rc	cenko09
4380	4.16390195605445e-12	9.288250793206319e-14	i'	cenko09
4460	4.134448924268712e-12	1.8293845315340264e-13	z'	cenko09
4540	4.135311287148322e-12	1.9054079434614506e-13	Rc	cenko09
4620	3.868124955021812e-12	1.174367059922106e-13	i'	cenko09
4700	3.805551741778484e-12	1.4054888956896875e-13	z'	cenko09
4780	3.877110749642022e-12	2.1433728227933074e-13	Rc	cenko09
4860	3.660163577248018e-12	1.1112297531821833e-13	i'	cenko09
4940	3.600954477571129e-12	1.8784776083469625e-13	z'	cenko09
5020	3.5359670290568474e-12	1.9547792471683734e-13	Rc	cenko09
5100	3.463382793469637e-12	1.3482967342940334e-13	i'	cenko09
5170	3.4388848286811177e-12	1.7939321889786257e-13	z'	cenko09
5260	3.408067649182406e-12	1.5703193108551192e-13	Rc	cenko09
5330	3.2173661996852847e-12	9.767959744195649e-14	i'	cenko09
5410	3.2241677615652337e-12	1.1907687226984987e-13	z'	cenko09
5490	3.1659802899625776e-12	1.4587738562958427e-13	Rc	cenko09
5570	3.072560867215419e-12	9.328329136262715e-14	i'	cenko09
5650	2.9951434758336103e-12	1.3252719394481867e-13	z'	cenko09
5730	3.0514636916873665e-12	1.4060085816017964e-13	Rc	cenko09
5810	2.8807163330684083e-12	8.745886986259625e-14	i'	cenko09
5890	2.913517500930831e-12	1.5198685296119407e-13	z'	cenko09
5970	2.8609364228398656e-12	1.5816038726829378e-13	Rc	cenko09
6050	2.8022088154812504e-12	8.50753728535113e-14	i'	cenko09
6130	2.756878529670354e-12	1.2198459891215791e-13	z'	cenko09
6210	2.7574535590759967e-12	1.2705389148135014e-13	Rc	cenko09
6290	2.6515541151151847e-12	8.050147931104314e-14	i'	cenko09
6370	2.561047486499047e-12	1.1331959209422685e-13	z'	cenko09
6450	2.609205028338074e-12	1.4424398754541201e-13	Rc	cenko09
6520	2.532214521369628e-12	7.687831590580412e-14	i'	cenko09
6600	2.423358303747862e-12	8.950090334610082e-14	z'	cenko09
6680	2.514827534897845e-12	1.1587452621334103e-13	Rc	cenko09
6760	2.4632046456700194e-12	9.589268578445672e-14	i'	cenko09
6840	2.49125183245293e-12	9.200838733683397e-14	z'	cenko09
