time_sec	flux	flux_err	band	source
61.0	2.5788260336209068e-11	1.4263122619142662e-12	Rc	manual
141542.0	6.229621707986912e-15	1.839810518059429e-15	i	manual
206.0	5.847365345134202e-12	7.213713736261643e-13	g	manual
206.0	8.778535016587054e-12	6.471328718511808e-13	Rc	manual
206.0	7.382626177918352e-12	5.058882582135048e-13	Ic	manual
1951.0	1.5255345427030402e-12	2.3888684109377523e-13	Rc	manual
1951.0	7.450936776889372e-13	1.7243382412792145e-13	Ic	manual
42461.0	5.152176408401715e-14	1.4236565833053244e-14	r	manual
2198094.0	3.208344801818462e-14	5.9099895310817016e-15	R	manual
58598.0	1.4321573120270617e-14	1.5832792155269797e-15	r	manual
58598.0	2.120614248137891e-14	1.9936138529196864e-15	i	manual
58598.0	1.3952902861203666e-14	1.983448176722626e-15	Z	manual
58598.0	1.5645027037183032e-14	2.406146583162837e-15	J	manual
33981.0	3.908325486007934e-14	2.1620053357934125e-15	r	manual
4633.0	4.229422154609618e-13	3.8954417620731454e-14	R	manual
86.0	1.5356103686972295e-11	2.828698834887465e-12	R	manual
66540.15	1.5744320599968132e-14	2.460154441992666e-15	r	nissim
66540.15	2.3219051513251116e-14	2.486876701733899e-15	i	nissim
66379.75	1.4238904286746764e-14	2.4496135108335082e-15	Z	nissim
66379.75	2.6821048250048444e-14	2.467839528948271e-11	Y	nissim
65497.95	1.3627340827809083e-14	2.7579100995949703e-15	J	nissim
65497.95	2.885656495133059e-14	2.655130078885387e-11	H	nissim
