Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            132.0000               0.0010    1.4769753440871039e+46    4.5370946430579343e+45
            132.0000               0.0010    3.4261568094508187e+45    1.6254737752141588e+45
            187.0000               0.0010    5.4564381787495772e+45    7.0538700673542444e+44
            187.0000               0.0010    3.2096143311019842e+46    5.7493398557061742e+45
            260.0000               0.0010    4.9715159652673437e+45    6.4451127891895897e+44
            260.0000               0.0010    2.9444165485261506e+46    5.2990182136035832e+45
            420.0000               0.0010    4.5372262689689489e+45    9.1936678866791664e+44
            528.0000               0.0010    4.1000621239229587e+45    1.0196001574567711e+45
            553.5000               0.0010    2.5914690965087150e+45    3.4265402838886903e+44
            553.5000               0.0010    1.7550102068180142e+46    3.2473024303253992e+45
            636.0000               0.0010    4.4544125553538114e+45    9.8463976735403418e+44
            639.6000               0.0010    4.3053537140076520e+45    1.0368781909196317e+45
            650.6000               0.0010    3.9380102020688961e+45    1.2441584160601962e+45
            750.0000               0.0010    3.3480384417615384e+45    1.0176069589885737e+45
            864.0000               0.0010    3.6373947564776135e+45    8.7104276320991264e+44
            992.0000               0.0010    3.3173434403710442e+45    8.5550816669197179e+44
           1072.5000               0.0010    1.1214058795627175e+45    2.3623971884257290e+44
           1072.5000               0.0010    7.4087824256343197e+45    1.8113521499487984e+45
           1100.0000               0.0010    3.0817005461260395e+45    1.0218064237714035e+45
           1215.6000               0.0010    3.0738879701889536e+45    8.1612556817435910e+44
           1220.0000               0.0010    3.6040469204088293e+45    8.6305699503759708e+44
           1330.0000               0.0010    3.1102151706286582e+45    8.5938423528709911e+44
           1436.0000               0.0010    2.2531517023510094e+45    8.0933949274486187e+44
           1495.6000               0.0010    1.8361308688326875e+45    5.3750717919060610e+44
           1781.0000               0.0010    7.0414358291518740e+44    2.7166709941570599e+44
           1977.0000               0.0010    2.4705317176214536e+45    2.9580770276342238e+44
           2127.0000               0.0010    3.8991795746540409e+45    9.1284330266151924e+44
           2277.0000               0.0010    2.7339491619185133e+45    2.5180603065845634e+44
           2577.0000               0.0010    2.8627962183292329e+45    2.6367328345478911e+44
           2878.3500               0.0010    3.1354164709173177e+45    7.5055358285912479e+44
           2879.0000               0.0010    2.2531517023510094e+45    2.0752294685765687e+44
           3179.0000               0.0010    2.4705317176214536e+45    2.2754438674109415e+44
           5641.0000               0.0010    1.1608882861679246e+45    3.2076529671756477e+44
           5953.0000               0.0010    1.4886425579165923e+45    3.2906172108790733e+44
           6264.6000               0.0010    1.0646538488272971e+45    3.8773661171120046e+44
           6269.0000               0.0010    1.3576581468831270e+45    3.5012583204363412e+44
           6577.0000               0.0010    1.2496558583422003e+45    3.7982195243875129e+44
           7038.0000               0.0010    1.1292508570200988e+45    3.0162276667961761e+44
           7650.0000               0.0010    8.7255020956902897e+44    2.8127696285932436e+44
           7807.4000               0.0010    6.9527405857615312e+44    3.2118711818781943e+44
           8272.0000               0.0010    1.0110914271772732e+45    2.6074990086816229e+44
           8899.0000               0.0010    9.1367223467451119e+44    3.1136360294523429e+44
           9355.8000               0.0010    1.0131898446190836e+45    4.5670978659635067e+44
           9660.3500               0.0010    9.3926994877776108e+44    2.2492590063985516e+44
          10742.3500               0.0010    8.4098921609012311e+44    2.8659449463646258e+44
          41943.0000               0.0010    3.7008885494247510e+43    1.5483485042195975e+43
          44103.0000               0.0010    2.4355509487051976e+44    6.3836025663107673e+43
