131.9932744	17.3	0.3	R
174.36	17.25	0.13   R
186.99328	17	0.1	R
259.920872	17.2	0.1	R
320.376	17.49	0.15	R
388.8	17.62	0.06	R
464.664	17.84	0.18	R
553.2633888	18	0.1	R
609.816	17.82	0.21	R
754.968	18.53	0.29	R
900.12	18.81	0.63	R
1045.272	18.51	0.31	R
1071.69505	18.5	0.2	R
1189.56	18.68	0.49	R
1271	18.7	0.1	R
1335.576	18.88	0.62	R
1780.012333	19	0.2	R
3586.715479	19.6	0.2	R
6372	20.3	0.3	R
7394.863082	20.1	0.3	R
15287.1521	21	0.2	R
16383	21	0.2	R
43023	22.18	0.11	R
69638.4	22.7	0.2	R
33795.18309	21	0	R
