Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          210.0            -9.0            -9.0    -9.0000   420.0000 RC   17.480   0.2200  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          264.0            -9.0            -9.0    -9.0000   528.0000 RC   17.590   0.2700  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          318.0            -9.0            -9.0    -9.0000   636.0000 RC   17.500   0.2400  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          375.0            -9.0            -9.0    -9.0000   750.0000 RC   17.810   0.3300  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          432.0            -9.0            -9.0    -9.0000   864.0000 RC   17.720   0.2600  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          496.0            -9.0            -9.0    -9.0000   992.0000 RC   17.820   0.2800  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          550.0            -9.0            -9.0    -9.0000  1100.0000 RC   17.900   0.3600  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          610.0            -9.0            -9.0    -9.0000  1220.0000 RC   17.730   0.2600  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          665.0            -9.0            -9.0    -9.0000  1330.0000 RC   17.890   0.3000  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          718.0            -9.0            -9.0    -9.0000  1436.0000 RC   18.240   0.3900  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
          988.5            -9.0            -9.0    -9.0000  1977.0000 RC   18.140   0.1300  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         1138.5            -9.0            -9.0    -9.0000  2277.0000 RC   18.030   0.1000  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         1288.5            -9.0            -9.0    -9.0000  2577.0000 RC   17.980   0.1000  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         1439.5            -9.0            -9.0    -9.0000  2879.0000 RC   18.240   0.1000  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         1589.5            -9.0            -9.0    -9.0000  3179.0000 RC   18.140   0.1000  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         2820.5            -9.0            -9.0    -9.0000  5641.0000 RC   18.960   0.3000  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         2976.5            -9.0            -9.0    -9.0000  5953.0000 RC   18.690   0.2400  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         3134.5            -9.0            -9.0    -9.0000  6269.0000 RC   18.790   0.2800  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         3288.5            -9.0            -9.0    -9.0000  6577.0000 RC   18.880   0.3300  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         3519.0            -9.0            -9.0    -9.0000  7038.0000 RC   18.990   0.2900  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         3825.0            -9.0            -9.0    -9.0000  7650.0000 RC   19.270   0.3500  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         4136.0            -9.0            -9.0    -9.0000  8272.0000 RC   19.110   0.2800  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         4449.5            -9.0            -9.0    -9.0000  8899.0000 RC   19.220   0.3700  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         4830.2            -9.0            -9.0    -9.0000  9660.3000 RC   19.190   0.2600  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
         5371.2            -9.0            -9.0    -9.0000 10742.3000 RC   19.310   0.3700  -9.0000  -9.0000  -9.0000 Kanata uehara10 0 USNB1.0  0.000  0.000 0 nnn
