132.	0.001	4.5654643752806104e-12	1.402456990435441e-12
132.	0.001	1.0590560580644543e-12	5.024486457003084e-13
187.	0.001	1.686634392424433e-12	2.1804150373457292e-13
187.	0.001	9.921208194638649e-12	1.7771729499540996e-12
260.	0.001	1.5367405503032072e-12	1.9922426566909025e-13
260.	0.001	9.10145786258302e-12	1.6379744573951068e-12
420.	0.001	1.4024976771950407e-12	2.841845896942728e-13
528.	0.001	1.2673662859807153e-12	3.151676305589612e-13
553.5	0.001	8.010465365665186e-13	1.0591745934815783e-13
553.5	0.001	5.4248952831598315e-12	1.0037705518081031e-12
636.	0.001	1.3768992092985918e-12	3.0436105777499837e-13
639.6	0.001	1.3308237732589257e-12	3.2050842697546135e-13
650.6	0.001	1.2172745712386683e-12	3.845806193358765e-13
750.	0.001	1.0349089640612758e-12	3.145515148847321e-13
864.	0.001	1.1243516180559667e-12	2.692471963530838e-13
992.	0.001	1.0254208615070583e-12	2.644453120649711e-13
1072.5	0.001	3.466367000552902e-13	7.302383379112572e-14
1072.5	0.001	2.290121657335112e-12	5.599053325287928e-13
1100.	0.001	9.525815115970884e-13	3.1584960743163956e-13
1215.6	0.001	9.501665737132075e-13	2.522717946628055e-13
1220.	0.001	1.114043500308826e-12	2.667787231828366e-13
1330.	0.001	9.61395639934598e-13	2.656434399252663e-13
1436.	0.001	6.964695700823927e-13	2.5017415737012024e-13
1495.6	0.001	5.675646586497315e-13	1.6614833063236036e-13
1781.	0.001	2.1765715018545014e-13	8.397475755323618e-14
1977.	0.001	7.636636989206491e-13	9.143683639043575e-14
2127.	0.001	1.20527167309673e-12	2.8216812116728754e-13
2277.	0.001	8.45088413461772e-13	7.783552156468507e-14
2577.	0.001	8.849162039701162e-13	8.150379673874319e-14
2878.35	0.001	9.691855897898364e-13	2.3200290092862063e-13
2879.	0.001	6.964695700823927e-13	6.414721983849237e-14
3179.	0.001	7.636636989206491e-13	7.033602799264288e-14
5641.	0.001	3.5884106904005683e-13	9.915145441344561e-14
5953.	0.001	4.601528788481924e-13	1.0171595422426811e-13
6264.6	0.001	3.290941340548038e-13	1.1985289360762002e-13
6269.	0.001	4.1966441269441135e-13	1.0822706143741989e-13
6577.	0.001	3.862799284674831e-13	1.17406400841474e-13
7038.	0.001	3.4906165354215366e-13	9.32343252419357e-14
7650.	0.001	2.697131616569559e-13	8.694525326115667e-14
7807.4	0.001	2.149154999908374e-13	9.928184324511338e-14
8272.	0.001	3.125375050713939e-13	8.060015274035201e-14
8899.	0.001	2.8242435154987283e-13	9.624530583373438e-14
9355.8	0.001	3.1318614488203165e-13	1.4117312580031e-13
9660.35	0.001	2.9033683650061097e-13	6.952663025555588e-14
10742.35	0.001	2.5995737311564706e-13	8.858895042848833e-14
41943.	0.001	1.1439781237327263e-14	4.786085268676432e-15
44103.	0.001	7.52850826861109e-14	1.973229290462883e-14
