16.14529504	780.8196182	41.97907914	44.36422585		2.83		0.66
20.8468988	461.9029293	28.8402919	30.76094348		2.83		0.66
23.46240501	429.0922953	26.79166176	28.57588252		2.83		0.66
26.07700888	380.6718095	23.76838381	25.35126597		2.83		0.66
28.69093598	319.5587521	19.95260715	21.28137339		2.83		0.66
31.30438935	270.7389352	19.23156481	20.70211052		2.83		0.66
33.91743666	263.3605476	18.70745127	20.13792053		2.83		0.66
36.53021326	256.1832415	18.19762129	19.58910629		2.83		0.66
39.14271916	217.0454652	15.41752363	16.59642787		2.83		0.66
41.7550446	203.493582	14.4548844	15.56018022		2.83		0.66
44.36721211	175.6105959	13.96989811	15.17725526		2.83		0.66
46.97924428	180.5305547	14.36128294	15.60246577		2.83		0.66
49.59116366	163.1363407	12.97756577	14.09915998		2.83		0.66
52.20299279	144.7273855	12.73444117	13.96303708		2.83		0.66
53.526047	144.9383129	12.94640973	14.21625675		2.83		0.66
54.81475426	131.9929443	11.61394838	12.73444117		2.83		0.66
57.42642548	122.6170085	10.78896766	11.8298678		2.83		0.66
70.23079373	102.9563779	9.274113828	10.1922085		2.83		0.66
84.53231624	71.21159554	16.18777823	20.95015527		2.83		0.66
86.94683029	75.10752727	6.885019228	7.579855743		2.83		0.66
91.06424648	75.95401159	16.17472656	20.55118872		2.83		0.66
104.126415	67.38305802	15.79481744	20.63073072		2.83		0.66
110.6568338	45.76681778	13.81094258	19.77986483		2.83		0.66
111.7501593	44.91960387	3.873198348	4.238678961		2.83		0.66
117.1869368	44.1113873	13.87355065	20.23893353		2.83		0.66
123.7167465	43.30626374	13.62032982	19.86953136		2.83		0.66
136.7756892	27.57723478	11.99783519	21.23747555		2.83		0.66
144.1016648	31.95587521	9.847811036	14.23441773		2.83		0.66
145.170953	30.29872053	2.76510002	3.042788823		2.83		0.66
150.6301209	40.23006335	5.512381704	6.387623097		2.83		0.66
163.6867401	37.71817894	8.574074367	11.09653139		2.83		0.66
171.2826997	27.87738012	2.787664859	3.097396368		2.83		0.66
188.2468695	24.68813529	2.509643136	2.793625863		2.83		0.66
189.2770214	22.10806417	9.26848716	15.95911678		2.83		0.66
195.805049	27.57723478	5.058151008	6.194293662		2.83		0.66
204.9629164	22.24772936	2.307536406	2.574571148		2.83		0.66
208.8609688	24.0187674	7.854697628	11.67157517		2.83		0.66
226.8900183	16.05181954	1.675661621	1.870974019		2.83		0.66
243.6060444	14.72180974	1.553808366	1.73715589		2.83		0.66
244.6483451	14.07831624	1.703159266	1.937560453		2.83		0.66
260.3107911	14.53985283	1.540598704	1.723181824		2.83		0.66
275.6034799	13.5690898	3.648197919	4.989745455		2.83		0.66
282.5085901	13.37302879	1.551518107	1.755147618		2.83		0.66
299.213342	12.50453312	1.48938019	1.690762173		2.83		0.66
315.9293995	10.97849999	1.344071237	1.53157872		2.83		0.66
322.526192	9.739815193	4.533257124	8.480283139		2.83		0.66
337.8565013	8.906483576	1.096245203	1.250114201		2.83		0.66
354.5725326	8.609612848	1.094400312	1.253771992		2.83		0.66
371.2772846	8.817494706	1.104498981	1.262662948		2.83		0.66
393.2156397	7.739859737	1.063562325	1.232992288		2.83		0.66
409.9203916	6.90954277	0.995948412	1.163682819		2.83		0.66
426.6364491	7.639954172	1.049231381	1.216267156		2.83		0.66
448.5635248	6.608991126	0.95790248	1.120274231		2.83		0.66
465.5389817	5.899461646	0.904075066	1.067696381		2.83		0.66
482.2437598	6.347088924	0.928432453	1.087510044		2.83		0.66
504.1821149	5.627595517	0.874191117	1.034962228		2.83		0.66
520.8868668	5.628640554	0.892709178	1.06098224		2.83		0.66
537.8623499	5.017851088	0.811757105	0.968422553		2.83		0.66
559.7894517	4.959151953	0.823309829	0.987203675		2.83		0.66
576.5054569	4.604733883	0.783524087	0.944182629		2.83		0.66
593.2102089	4.216601332	0.755627644	0.920602355		2.83		0.66
616.716423	4.261801438	0.718285486	0.863884954		2.83		0.66
633.4211749	5.08393228	0.805532166	0.95719682		2.83		0.66
650.125953	4.131554956	0.701073721	0.844349352		2.83		0.66
671.8048825	3.692821045	0.68263386	0.83743785		2.83		0.66
688.5096345	3.820842024	0.716607592	0.882035317		2.83		0.66
727.9310444	3.349860091	0.623221926	0.765670446		2.83		0.66
744.3876501	3.61865065	0.653360802	0.797319861		2.83		0.66
761.0924021	3.561138764	0.644854198	0.787445543		2.83		0.66
783.0308094	2.553094288	0.578395699	0.747809698		2.83		0.66
816.4515927	2.814682979	0.609603902	0.778131608		2.83		0.66
839.1682507	3.373080819	0.639151778	0.788575918		2.83		0.66
855.8729765	2.937258465	0.60110197	0.755767798		2.83		0.66
872.5890078	3.347696863	0.638587458	0.789114395		2.83		0.66
949.8639948	2.292421684	0.53525417	0.69829897		2.83		0.66
1038.643943	2.912534561	0.607349035	0.767367761		2.83		0.66
1060.57107	2.994906206	0.590191781	0.735043217		2.83		0.66
1077.287076	2.37189677	0.530892881	0.683987208		2.83		0.66
1093.732402	2.333108469	0.529203404	0.684453394		2.83		0.66
1171.018668	1.992551715	0.482859483	0.637297107		2.83		0.66
1187.723446	2.263672708	0.511678129	0.661116095		2.83		0.66
9722.819843	0.147282354	0.035557263	0.046873602		2.83		0.66
20638.99739	0.177072336	0.015580446	0.01708362		2.83		0.66
61819.98956	0.038364978	0.003261055	0.003563997		2.83		0.66
