time_sec	mag	mag_err	band
283.0	18.468261865829376	0.15999999784908137	R
323.0	18.31826321648078	0.20999996996257633	R
730.0	18.45826253854097	0.23000007147101514	R
1001.0	18.09826126052871	0.13000000553090774	R
1036.0	18.03826197073772	0.07000000139571175	R
1041.0	18.078261448601754	0.1300000373812277	R
1082.0	17.98826327350313	0.15000004342364673	R
1479.0	17.228262593427296	0.09000004772394198	R
1500.0	17.158262594205585	0.05000000048935066	R
1806.0	17.048262080427378	0.059999973247656366	R
2106.0	16.96826237438463	0.030000003979438458	R
2249.0	16.938261852827377	0.02999999923671146	R
2735.0	16.98826290382852	0.0800000157692859	R
2857.0	16.958261596523535	0.029999999455213002	R
3470.0	17.088261842045295	0.030000006892094443	R
3989.0	17.21826209191934	0.04000001349349071	R
4090.0	17.228262593427296	0.030000006083126314	R
4436.0	17.32826123097728	0.04000000503240244	R
4950.0	17.448261818563576	0.05000000180918459	R
5398.0	17.58826108540534	0.04999999475042702	R
5698.0	17.668261158495074	0.049999990213131985	R
6121.0	17.758261174441856	0.04000001087197341	R
6738.0	17.908263138032122	0.03999999963327473	R
7780.0	18.12826266583925	0.04999999997085354	R
8717.0	18.308262702222567	0.06999999604524505	R
9134.0	18.42826115328557	0.07999999413864091	R
9428.0	18.40826254719387	0.05999998697623262	R
9873.0	18.528262097176974	0.05000000030315494	R
10512.0	18.678260926563038	0.05000000473232623	R
12619.0	18.948261579802057	0.11000001197480073	R
13072.0	19.02826158924508	0.10999999776523989	R
13352.0	18.958261942991037	0.09000000032668307	R
13780.0	19.108262031113785	0.07000000660807505	R
14469.0	19.158263021055646	0.050000005940380884	R
15092.0	19.29826239457109	0.07999999273685701	R
15724.0	19.30826305023345	0.0699999907819181	R
16689.0	19.568263179133304	0.14999999940526135	R
17177.0	19.448262361357585	0.1500000130759069	R
17480.0	19.7282625934273	0.190000048351321	R
17919.0	19.608261511504473	0.07999998443487324	R
18549.0	19.7282625934273	0.07000002401881575	R
19181.0	19.76826174234365	0.07000001614761975	R
19824.0	19.82826123097728	0.05000001113822933	R
24668.0	20.43826090014656	0.15000003308217258	R
57288.0	21.468262471694825	0.29999989369788455	R
