Time	Mag(AB)	MagErr	Band
143424.	23.01    0.17	r
228960.	23.53    0.26	r
229824.	>22.3	? J
230688.	>21.4	? H
231552.	>21.5	? K
235008.00000000003	>20.5	? Y
831167.9999999999	>21.7	? J
924479.9999999999	>24.2	? r
1.257984e6	>22.4	? J
1.267488e6	>23.4	? H
1.269216e6	>23.6	? Y
1.718496e6	>22.4	? J
1.721952e6	>22.2	? K
2.494368e6	>23.0	? J
2.49696e6	>22.4	? K
3.5164800000000005e6	>25.3	? F160W
3.519936e6	>25.1	? F606W
3.769632e6	>23.9	? H
4.180896e6	>24.6	? r
